"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2022-037773","特願2020-142082","2020/08/25","2022/03/09","運転支援装置","トヨタ自動車株式会社,学校法人中部大学","G08G1/16@C,B60W50/14","(57)【要約】
【課題】運転者に大きな負担を感じさせることなく、運<BR>転者に周辺監視に必要な注意力を維持させることが可能<BR>な運転支援装置を得る。
【解決手段】車両１２の運転者Ｄの視線ＥＤを検出する<BR>視線検出部と、視線検出部が検出した視線に沿って延び<BR>る表示形成線ＬＤ上の表示位置ＤＰに運転者が視認可能<BR>な表示体３６を形成可能な表示体形成部３４と、運転者<BR>による周辺監視が必要な状態に車両があるときのみ表示<BR>位置に表示体が形成されるように表示体形成部を制御す<BR>る表示体形成制御部と、を備える。
【選択図】図１
","特開2022-037773","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-037773/789B648EF1BB60F6D8D0DF47A4E6A3E56DE8168797786E8F745B65E998B8B482/11/ja"
"特開2022-037448","特願2020-141592","2020/08/25","2022/03/09","運転支援装置","スズキ株式会社","G08G1/16@C,B60W30/09,B60W40/04,B60W60/00,B60W50/14","(57)【要約】
【課題】互いに高低差のある２本の道路が互いの高低差<BR>がなくなった後に合流する合流部において、一方の道路<BR>を合流部に向かって走行している自車両が、他方の道路<BR>を合流部に向かって走行している他車両の接近を検出す<BR>る精度を高める。
【解決手段】運転支援装置は、自車両が走行している第<BR>１の道路と、第１の道路に対して高低差を有する第２の<BR>道路とが、互いの高低差がなくなった後に合流する合流<BR>部に自車両が接近していることを検出したとき（Ｓ１）<BR>、自車両のカメラにより撮像された画像内から合流部の<BR>路面の画像を特定し（Ｓ２）、特定した合流部の路面の<BR>画像における各部の輝度に基づいて、第２の道路を走行<BR>する他車両の灯火器から合流部の路面に光が照射されて<BR>いるか否かを検出する（Ｓ３、Ｓ４）。他車両の灯火器<BR>から合流部の路面に光が照射されているときには、自車<BR>両と他車両との接触を回避する処理を行う（Ｓ５）。
【選択図】図２
","特開2022-037448","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-037448/55FB4D369ECCEFBE47A8C8CCD8717CE7C3994E8E0D61FB4A0F1FC76024EFCDD2/11/ja"
"特開2022-036795","特願2020-141174","2020/08/24","2022/03/08","車両安全装置","トヨタ自動車株式会社","B60W50/08,B60W40/08,B60W60/00,B60R11/04,G08G1/16@F","(57)【要約】      （修正有）
【課題】乗員の安全を車両の運動面から確保することの<BR>できる車両安全装置を提供する。
【解決手段】車両に搭載された車両安全装置は、少なく<BR>とも車両に乗車している乗員の乗車状態に関する乗員状<BR>態情報を検出する一又は複数のカメラと、一又は複数の<BR>カメラによって検出された乗員状態情報を格納するメモ<BR>リと、メモリに格納されている乗員状態情報に基づいて<BR>、車両の運動制御を実行するプロセッサと、を備える。<BR>プロセッサは、乗員状態情報に基づいて、乗員が安定姿<BR>勢で乗車しているかどうかを判定する姿勢判定処理と、<BR>姿勢判定処理において、乗員が安定姿勢で乗車していな<BR>いと判定された場合Ｓ１２２（ＮＯ）、運動制御を実行<BR>することによって乗員の安全を確保する安全確保処理と<BR>、を実行するように構成される。
【選択図】図７
","特開2022-036795","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-036795/5D0C49C188BB1020A036E08F71AD9313236057CBD2950CA6A78B3F5217687646/11/ja"
"特開2022-035668","特願2020-140156","2020/08/21","2022/03/04","車両用渋滞判断装置、および車両用表示制御装置","株式会社デンソー","B60W50/14,B60W40/04,B60W60/00,G08G1/16@C","(57)【要約】
【課題】渋滞状況を的確に判断することのできる車両用<BR>渋滞判断装置、および自動運転への移行をユーザに分か<BR>り易く伝えることのできる車両用表示制御装置を提供す<BR>る。
【解決手段】自動運転機能を有する車両に適用される車<BR>両用渋滞判断装置において、ＨＣＵ１６０は、第１の閾<BR>値に基づいて渋滞の発生を示す第１の情報、および第２<BR>の閾値に基づいて渋滞の発生を示す第２の情報を統合し<BR>、第１の閾値を使って渋滞の発生を判断する第１のアル<BR>ゴリズムと、第２の閾値を使って渋滞の発生を判断する<BR>第２のアルゴリズムとを実行する。また、車両用表示制<BR>御装置において、ＨＣＵ１６０は、第１の情報において<BR>第１の閾値を満たしており、且つ、第２の情報において<BR>第２の閾値を満たしていない場合、自動運転が不可の表<BR>示を表示部に表示する。
【選択図】図１
","特開2022-035668","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-035668/10E7B6CB1E7FCEE4891C401FB0EEB659355718475E903D731AECC531D8C9D5BB/11/ja"
"特開2022-035667","特願2020-140155","2020/08/21","2022/03/04","車両用表示制御装置、車両用表示制御システム、及び車両用表示制御方法","株式会社デンソー","B60K35/00@A,G01C21/26@C,G08G1/0962,G01C21/36,B60W60/00,B60W50/14,B60W40/02,B60R1/00@A","(57)【要約】
【課題】自車が自動運転可能であるか否かを運転者にわ<BR>かり易く通知することを可能とする。
【解決手段】車両側のシステムが全ての運転タスクを実<BR>施可能な自動運転を実行できる条件を満たしているか否<BR>かを特定する条件特定部１０２と、条件特定部１０２で<BR>の特定結果に応じて、自車が自動運転を実行できる条件<BR>を満たしていることを示す画像、及び自車が自動運転を<BR>実行できる条件を満たしていないことを示す画像の少な<BR>くともいずれかである条件提示画像を、自車の車室内で<BR>用いられる表示器９１に表示させる表示制御部１０４と<BR>を備える。
【選択図】図２
","特開2022-035667","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-035667/C51F2DA50FD33F247E97BD29105E64FA313B0229FDE75C582409BE9DD9415D5B/11/ja"
"特開2022-035435","特願2020-139767","2020/08/21","2022/03/04","車両制御装置及び車両制御方法","株式会社ＳＵＢＡＲＵ","B60W50/08,B60W40/08,B60W60/00,G08G1/16@C","(57)【要約】      （修正有）
【課題】車両の乗員の尿意又は便意を精度よく推定する<BR>とともに、尿意又は便意の程度に応じて適切な制御を実<BR>行可能な車両制御装置を提供する。
【解決手段】車両制御装置１は、所定の時刻における車<BR>両の乗員の体内の初期排泄物量を推定する初期排泄物量<BR>推定部６１と、初期排泄物量及び乗員の飲食物の摂取量<BR>に基づいて、乗員の体内排泄物量を算出する体内排泄物<BR>量算出部６３と、乗員の属性に基づいて、尿意又は便意<BR>の知覚閾値を設定する閾値設定部６５と、体内排泄物量<BR>と知覚閾値とに基づいて車両に搭載された制御機器の動<BR>作を制御する動作制御部６７とを備える。
【選択図】図１
","特開2022-035435","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-035435/5D9D0E9411101A63B70E802CE5E94D5F7CFA94F29B004DB276236624F37C2CA7/11/ja"
"特開2022-034649","特願2020-138450","2020/08/19","2022/03/04","電動車両の制御装置","トヨタ自動車株式会社","B60L15/20@K,B60W10/00,102,B60W10/02,B60W10/08,B60L3/00@N,B60W50/08","(57)【要約】
【課題】フライホイールの慣性を加味したエンジンのレ<BR>スポンスや特性をリアルに再現して、運転者に体感させ<BR>る。
【解決手段】モータを駆動力源とする電動車両の制御装<BR>置において、仮想エンジンを駆動力源と仮定し、前記仮<BR>想エンジンの出力側に設けた仮想クラッチ、および、仮<BR>想ＭＴを用いることを仮定し、アクセルペダルの操作量<BR>およびクラッチペダルの操作量に基づいてエンジントル<BR>クＴｅを算出し、前記仮想エンジンの慣性モーメントＩ<BR>を決める因子として、互いに値が異なる複数のホイール<BR>慣性モーメントＩｆｎから、いずれか一つのホイール慣<BR>性モーメントＩｆｎを選択し、選択したホイール慣性モ<BR>ーメントＩｆｎおよびエンジントルクＴｅに基づいて前<BR>記仮想エンジンの角加速度αを算出し、角加速度αから<BR>前記仮想エンジンのエンジン回転数Ｎｅを算出するとと<BR>もに、エンジン回転数Ｎｅを運転者に認識させる。
【選択図】図２
","特開2022-034649","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-034649/69BCFE4F1F56E3AEB3282BCFDB7202B3F01228CA68B9D8389AE1F34DD52FA0E9/11/ja"
"特開2022-034648","特願2020-138449","2020/08/19","2022/03/04","電動車両の制御装置","トヨタ自動車株式会社","B60W50/08,B60W10/00,102,B60W10/02,B60W10/08,B60L15/20@J","(57)【要約】
【課題】ＭＴ車における車両の挙動を模擬的に再現する<BR>ことが可能な電動車両の制御装置を提供する。
【解決手段】クラッチペダルの操作とシフト装置の操作<BR>とに応じてモータのトルクを定めるマニュアルモードを<BR>設定することが可能な電動車両の制御装置において、コ<BR>ントローラは、マニュアルモードが設定されている際に<BR>、駆動力源として仮想エンジンを用いることを仮定し、<BR>アクセルペダルの操作量に応じて変化する仮想エンジン<BR>の回転数が予め定められた閾値以上の場合に（ステップ<BR>Ｓ２）、仮想エンジンの回転数を低下させる所定の制御<BR>（出力トルク低下、模擬エンジン音を出力するなどの制<BR>御）を実行する（ステップＳ３）。
【選択図】図２
","特開2022-034648","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-034648/1AE9FD97D63676871EAD5B8DB8FC9E02A180475D7E2E6F92EADC08DF13FBC04A/11/ja"
"特開2022-034647","特願2020-138447","2020/08/19","2022/03/04","電動車両の制御装置","トヨタ自動車株式会社","B60L15/20@K,B60W10/00,102,B60W10/02,B60W10/08,B60W50/08","(57)【要約】
【課題】半クラッチ状態を模擬的に再現し、運転者に従<BR>来の３ペダルのＭＴ車と同様の運転操作を体感させる。
【解決手段】モータを駆動力源とする電動車両の制御装<BR>置において、仮想エンジンを駆動力源と仮定し、前記仮<BR>想エンジンの出力側に設けた仮想クラッチ、および、シ<BR>フトレバーの操作に対応して変速比を設定する仮想手動<BR>変速機を用いることを仮定し、アクセルペダルの操作量<BR>に応じて変化する前記仮想エンジンの回転数をＮｅ１と<BR>し、車速および前記変速比に基づいて、前記仮想クラッ<BR>チの完全係合状態における前記仮想エンジンの回転数を<BR>Ｎｅ２として算出し、クラッチペダルの操作量に応じて<BR>変化する前記仮想クラッチのクラッチ伝達トルクを算出<BR>し、Ｎｅ１とＮｅ２とが乖離している場合は、前記クラ<BR>ッチ伝達トルクが大きくなるほどＮｅ１がＮｅ２に近づ<BR>くように、Ｎｅ１を変化させる。
【選択図】図２
","特開2022-034647","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-034647/B0224FAEF8930732613EE5C2B28C279FE94177977D43C34C9BFA5DB6B9A1DF6F/11/ja"
"特開2022-034227","特願2020-137925","2020/08/18","2022/03/03","運転制御装置、運転制御方法及びプログラム","株式会社東芝","B60W50/14,B60W60/00,G08G1/16@C,G08G1/0962","(57)【要約】
【課題】安全に自動運転制御された移動体によって交通<BR>流が乱されないようにする。
【解決手段】実施形態の運転制御装置は、生成部と予測<BR>部と判定部と出力制御部と動力制御部とを備える。生成<BR>部は、自動運転によって移動体の挙動を制御する自動運<BR>転制御情報を生成する。予測部は、自動運転から手動運<BR>転に切り替えた場合の移動体の挙動を予測する。判定部<BR>は、前記自動運転制御情報により自動運転制御される前<BR>記移動体の挙動と、手動運転に切り替えた場合の前記移<BR>動体の挙動との差異を判定する。出力制御部は、前記差<BR>異がある場合、前記移動体の運転者に自動運転又は手動<BR>運転の選択を促す情報を出力部に出力する。動力制御部<BR>は、自動運転又は手動運転により前記移動体の動力部を<BR>制御する。
【選択図】図３
","特開2022-034227","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-034227/D2DDDD7E3CEC3F08E1956B6B2F1204913A0A4FB74E992096AF0F5EAAD69E0764/11/ja"
"特開2022-033022","特願2021-131072","2021/08/11","2022/02/25","外部運転支援装置","慧能車電技術整合有限公司","B60T7/12@C,B60W50/12,B60W40/02","(57)【要約】
【課題】アシストシステムが無い車に外付けしても、ア<BR>シスト運転機能が得られる外部運転支援装置を提供する<BR>。
【解決手段】処理ユニットは切換信号に基づいて、オリ<BR>ジナルカー制御モードとアシスト運転モードを選択可能<BR>に切換え、オリジナルカー制御モードは、処理ユニット<BR>が受信ユニットを介して受信したアクセルペダル信号を<BR>受信して、出力ユニットがアクセルペダル信号を出力す<BR>るように制御し、アシスト運転モードは、処理ユニット<BR>が受信ユニットを介して車両周辺情報を受信し、処理を<BR>経て、アナログペダル信号とシミュレーションブレーキ<BR>信号を生成し、処理ユニットは、出力ユニットを制御す<BR>ることによりアナログペダル信号とシミュレーションブ<BR>レーキ信号を出力させ、シミュレーションブレーキ信号<BR>は油圧ポンプを制御するように作動し、第１の電磁弁の<BR>開閉と第２の電磁弁の開閉を制御する。
【選択図】図２
","特開2022-033022","","特許7161006","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-033022/27E0BF7623CF1F131F5FDD011C92ED9790B710D8962D083C269A218208C6404F/11/ja"
"特開2022-032696","特願2020-136754","2020/08/13","2022/02/25","車両制御装置","株式会社日立製作所,日立Ａｓｔｅｍｏ株式会社","B60W30/16,G08G1/16@E,F02D29/02@L,B60W40/08","(57)【要約】
【課題】自動二輪車などの鞍乗型車両において、ACC制<BR>御による車両姿勢の乱れを効果的に抑制することのでき<BR>る車両制御装置を提供する。
【解決手段】自車両１を先行車両に追従走行させる追従<BR>走行制御を行う鞍乗型車両１の車両制御装置１００にお<BR>いて、前記追従走行を制御している際の前記自車両１の<BR>車速情報に基づいて、前記自車両１の運転者が前記追従<BR>走行制御による駆動力の変化に対応可能かを判定し、対<BR>応可能と判定した場合、前記追従走行制御を継続する。
【選択図】図２
","特開2022-032696","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-032696/24C2DE3BB73C25C88344B873F3170C3AB7F84B654060664B7C9A9E9F7C6DB1EF/11/ja"
"特開2022-032342","特願2020-136001","2020/08/11","2022/02/25","制御装置、シートベルト装置、車両、システムの動作方法、プログラム、及び記憶媒体","トヨタ自動車株式会社","B60R21/12,B60R22/46,166,B60W50/08,B60W30/085","(57)【要約】
【課題】乗客による脅威から運転手又は同乗者を簡便か<BR>つ確実に防護する。
【解決手段】
  制御装置は、所作の類型に基づいて、車両内部の撮像<BR>画像又は音声から検出される乗客の所作が脅威的と判定<BR>すると、当該乗客が装着したシートベルトの張力を増加<BR>させる第１の指示を送出する制御部を有する。
【選択図】図４
","特開2022-032342","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-032342/3F6B258C239DA19FC8C3627FE83DE282204A92F98BCCF9FCE72E7CFCEEFA2A4B/11/ja"
"特開2022-031748","特願2021-187447","2021/11/18","2022/02/22","衝突回避制御装置","トヨタ自動車株式会社","B60W30/09,B60W50/14,G08G1/16@C","(57)【要約】      （修正有）
【課題】ドライバーの意図的な操舵操作が行われている<BR>にもかかわらず衝突回避制御が実施されてしまう可能性<BR>を低減させる。
【解決手段】衝突回避ＥＣＵは、自車両と衝突する可能<BR>性がある物標と当該自車両との衝突に関する緊急度合を<BR>示す衝突指標値と所定閾値との関係が特定の関係を満た<BR>したときに支援実施条件が成立したと判定して衝突を回<BR>避するために衝突回避制御を実施する。ここで、衝突回<BR>避ＥＣＵは、前記物標が所定の長さ以上の長さを有する<BR>連続構造物であるか否かを判定する。更に、自車両の走<BR>行状態が当該自車両のドライバーによる操舵に従った操<BR>舵走行状態であるか否かを判定する。物標が連続構造物<BR>であり且つ自車両の走行状態が操舵走行状態であるとい<BR>う特殊条件が成立している場合、特殊条件が成立してい<BR>ない場合に比較して、支援実施条件が成立したと判定さ<BR>れ難くなるように衝突指標値及び所定閾値のうちの少な<BR>くとも一方を変更する。
【選択図】図４
","特開2022-031748","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-031748/772503ED11C65A39D8068E7EE72906B76FCB6FB3825C00D400EB7C521343B6B5/11/ja"
"特開2022-031102","特願2021-030066","2021/02/26","2022/02/18","車両用表示装置、および表示方法","株式会社デンソー","B60W50/14,B60W40/08,B60W40/02","(57)【要約】
【課題】自動運転時においてドライバに対して有用な情<BR>報をタイムリーに提示できる車両用表示装置、および表<BR>示方法を提供する。
【解決手段】自動運転機能を有する車両に適用される車<BR>両用表示装置であって、車両の走行情報を表示するヘッ<BR>ドアップディスプレイ１１０、メータディスプレイ１２<BR>０と、自動運転機能が発揮されて、ドライバの周辺監視<BR>義務がなくなった場合に、各ディスプレイ１１０、１２<BR>０におけるドライバへ表示すべき内容を、車両の走行状<BR>態に応じて切替えるＨＣＵ１６０と、を備える。例えば<BR>、ＨＣＵ１６０は、周辺監視義務がなくなった期間が、<BR>予め定めた所定期間に対して短い場合と、長い場合とで<BR>、各ディスプレイ１１０、１２０における表示内容を切<BR>替える。
【選択図】図１
","特開2022-031102","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-031102/E8E6CBAA87FDA3A72BB84C2DB291934221A15402912DE23E17C8384288EA2B23/11/ja"
"特開2022-030769","特願2020-134990","2020/08/07","2022/02/18","シートリクライニング位置制御装置","株式会社デンソー","B60N2/22,B60N2/06,A47C1/024,B60N2/16,B60W50/16,G01C21/26@A,G08G1/16@F","(57)【要約】
【課題】シート角度制御の対象乗員、および他の乗員に<BR>不快感を与えることなく、シート角度制御を実施可能と<BR>するシートリクライニング位置制御装置を提供する。
【解決手段】車両の乗員２００が着座する前部シート１<BR>１０と、前部シートの背もたれ部１１１の角度を調節す<BR>る調節部１３０と、乗員の睡眠状態を検出する睡眠状態<BR>検出部と、調節部を作動させて、角度を制御する制御部<BR>１５０と、を備えるシートリクライニング位置制御装置<BR>であって、車両の車室内状態を検出する車室内検出部を<BR>設け、制御部は、睡眠状態検出部によって乗員の睡眠状<BR>態が検出されると、車室内状態に基づいて、睡眠状態の<BR>乗員に対して、背もたれ部の角度を睡眠に適した睡眠用<BR>角度に調節するシート角度制御を実施する。
【選択図】図１
","特開2022-030769","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-030769/5B2BC74BA341BE58A8ABFF5124972860F9A9BB41ABAF1307A99CF66EE9198D9D/11/ja"
"特開2022-030768","特願2020-134987","2020/08/07","2022/02/18","車両用表示制御装置、車両用表示制御システム、及び車両用表示制御方法","株式会社デンソー","G08G1/16@C,B60W50/14,B60W40/04,B60W60/00","(57)【要約】
【課題】渋滞時自動運転から要運転者運転に運転交代を<BR>する場合に、シチュエーションに応じてドライバにとっ<BR>てよりわかりやすい通知を行うことを可能とする。
【解決手段】渋滞時自動運転と要運転者運転とが可能な<BR>車両で用いられ、渋滞時自動運転から要運転者運転への<BR>切り替えが要請される場合に、渋滞時自動運転から要運<BR>転者運転への運転交代に関する表示を行わせる表示制御<BR>部１０５と、渋滞時自動運転から要運転者運転への切り<BR>替えが要請される自車のシチュエーションを特定するシ<BR>チュエーション特定部１０２とを備え、表示制御部１０<BR>５は、シチュエーション特定部１０２で特定するシチュ<BR>エーションに応じて、運転交代に関する表示のタイミン<BR>グ及び内容の少なくともいずれかを変更させる。
【選択図】図３
","特開2022-030768","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-030768/A770EE5760ABC1FDEC5104CA250E448798B7F37C7B4E22EAB14D6A18463B0776/11/ja"
"特開2022-030567","特願2020-134669","2020/08/07","2022/02/18","車両制御システム","トヨタ自動車株式会社","G08G1/16@F,G08G1/09@F,A61B5/04,312,B60W40/08","(57)【要約】
【課題】ドライバの心電波形に基づいて車両を適切に制<BR>御することが可能な車両制御システムを提供する。
【解決手段】車両制御システムにおいて、車両２は、車<BR>両２のドライバに装着された心電計１１から車内通信部<BR>２１を介して受信したドライバの心電波形を表す心電情<BR>報を、車両２に適用可能な運転制御レベルを表す制御レ<BR>ベル情報とともに車外通信部２２を介してサーバ３へ送<BR>信するとともに、サーバ３から受信した、車両２に実行<BR>させる運転制御を表す走行指示に従って車両２の運転制<BR>御を実行する車両制御部２５を有する。サーバ３は、通<BR>信部３１を介して車両２から受信した心電情報に表され<BR>る心電波形を解析して、ドライバの心臓の挙動に異常が<BR>有るか否か判定し、ドライバの心臓の挙動に異常が有る<BR>場合、車両２から受信した制御レベル情報に表された運<BR>転制御レベルに応じて生成した走行指示を、通信部３１<BR>を介して車両２へ送信する制御部３４を有する。
【選択図】図２
","特開2022-030567","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-030567/D2A4012F5F4C432936883C0302618CD5875E5A9B201526E91C79379B3B54DC40/11/ja"
"特開2022-030563","特願2020-134663","2020/08/07","2022/02/18","電動車両の制御装置","トヨタ自動車株式会社","B60L15/20@J,F16H59/04,F16H61/02,F16H61/682,F16H63/50,B60W60/00,B60W30/182,B60W50/10","(57)【要約】
【課題】少なくとも三つの走行モードの設定が可能な車<BR>両において、運転者に対して走行モードを設定するため<BR>の操作の負担を抑制することが可能な電動車両の制御装<BR>置を提供する。
【解決手段】ＥＶモードと、クラッチペダルの操作およ<BR>びシフト装置の操作に応じてモータのトルクを定めて走<BR>行するＭＴ－ＥＶモードと、駆動力と制動力とを人の操<BR>作なく制御することにより自動運転走行する自動運転モ<BR>ードとを設定することが可能な電動車両の制御装置にお<BR>いて、ＥＶモードあるいはＭＴ－ＥＶモードから自動運<BR>転モードに切り替える要求があるか否かを、運転者の所<BR>定の操作あるいは動作（例えばスイッチ操作）により判<BR>断するように構成され、その所定の操作あるいは動作を<BR>検知した場合に（ステップＳ３）、走行モードを前記自<BR>動運転モードに切り替える（ステップＳ４）。
【選択図】図３
","特開2022-030563","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-030563/981D1F04CDEF8DE5D0D0A92F5AC56FE30AFFADAD136522073F33C634FC6E0D89/11/ja"
"特開2022-030240","特願2020-134090","2020/08/06","2022/02/18","車両用運転支援装置","株式会社ＳＵＢＡＲＵ","B60W40/08,G08G1/16@D,G08G1/16@F","(57)【要約】
【課題】カーブ路へ進入するに際し、運転者の状態に応<BR>じた制御介入を行うことを可能とする。
【解決手段】運転支援制御ユニット３１は、カメラユニ<BR>ット２１の前方走行環境認識部２１ｄで認識したカーブ<BR>ミラー４１に映し出された物標像Ｔの移動から、自車両<BR>Ｍに接近する対向車Ｆ等の物標を検出した場合、ＤＭＳ<BR>３５で認識した運転者Ｄの顔向きに基づき、運転者Ｄが<BR>カーブミラー４１の方向を向いているか否かを調べ、運<BR>転者Ｄがカーブミラー４１の方向を向いていないと判定<BR>した場合にカーブ路Ｃへの進入速度Ｖｃを低下させる。
【選択図】図１
","特開2022-030240","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-030240/497B460CBDEFB40319B6355404B39765937AF88FCCBA98792463C0074B19F5BF/11/ja"
"特開2022-030096","特願2020-133861","2020/08/06","2022/02/18","車両制御装置、報知装置、及び車両制御システム","株式会社デンソー","B60W30/16,B60W60/00,B60W50/14,B60W50/10,G08G1/09@H","(57)【要約】
【課題】車両のドライバが安心してレーンチェンジを行<BR>うことを可能にする車両制御装置、報知装置、及び車両<BR>制御システムを提供すること。
【解決手段】車両制御装置５は、割込み車両検出ユニッ<BR>トと、受入れ判断ユニットと、車両制御ユニットとを備<BR>える。割込み車両検出ユニットは、車両１３が自動運転<BR>を行っているときに、前記車両の前に割り込もうとする<BR>割込み車両７を検出する。受入れ判断ユニットは、前記<BR>割込み車両検出ユニットが前記割込み車両を検出した場<BR>合、前記割込み車両の割込みを受入れるか否かを判断す<BR>る。車両制御ユニットは、前記受入れ判断ユニットが前<BR>記割込みを受入れると判断した場合、前記車両の前方の<BR>スペースが拡大するように前記車両を制御する。
【選択図】図１
","特開2022-030096","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-030096/0CF8F3CFEC12C1B736F7106EE5E1D095FA99754B8FACDBE63A38407169017F44/11/ja"
"特開2022-029988","特願2020-133650","2020/08/06","2022/02/18","車両制御システム","株式会社ＳＵＢＡＲＵ","B60W50/14,B60W30/182,B60W30/095,B60W40/06,G08G1/16@D","(57)【要約】      （修正有）
【課題】カーブ等を速く走り抜けるための運転技術を身<BR>に着けることができる運転支援装置を提供する。
【解決手段】運転支援制御部５は、走行路における自車<BR>両の位置を検出する位置検出部３１と、自車両について<BR>の情報を取得する情報取得部３２と、自車両の車速を制<BR>御する車速制御部３５と、自車両の操舵に関する制御を<BR>行う操舵関連制御部３６と、自車両の位置、及び自車両<BR>についての情報に基づいて、カーブにおける走行プラン<BR>を設定する走行プラン設定部３４と、設定された走行プ<BR>ランにおける走行ライン上のカーブの最内点とされた仮<BR>クリッピングポイントを自車両の情報に基づいて補正す<BR>る補正処理部３７と、を備えるものとした。
【選択図】図２
","特開2022-029988","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-029988/9E120136D6A77E2436BC35958229FD7AA88B2451DB70CBD707447B23EA4EA53A/11/ja"
"特開2022-029373","特願2020-132703","2020/08/04","2022/02/17","車両用の制御装置","愛三工業株式会社","B60W30/14,B60W50/08","(57)【要約】
【課題】あおり運転を防止することができる車両用の制<BR>御装置を提供する。
【解決手段】
  制御装置は、車両用であり、前方車両との車間距離を<BR>目標車間距離に維持するように自車の速度を制御する追<BR>従走行制御機能を有する。この制御装置は、前方車両と<BR>の車間距離が所定距離未満になった回数が所定回数を超<BR>えた場合、加速禁止制御機能を起動する。また、加速禁<BR>止制御機能を起動した後は、前方車両との車間距離及び<BR>運転者の操作に係わらず、加速禁止制御機能を所定時間<BR>継続する。
【選択図】  図３
","特開2022-029373","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-029373/F68B390180024F4954A4505D6A9EB4F3CEDDF13316FAF134E54CC763B4CA695C/11/ja"
"特開2022-029065","特願2020-132172","2020/08/04","2022/02/17","車載インターフェース装置","トヨタ自動車株式会社","G08G1/09@E,G06F3/0481,G08G1/16@C,B60R16/02,630@L,B60K35/00@Z,G08G1/09@V,G08G1/0962,B60W50/10","(57)【要約】
【課題】タッチパネルのサイズを抑えつつ、緊急性の高<BR>いメッセージが発生した場合に、オペレータが迅速に応<BR>答できる車載インターフェース装置を提供する。
【解決手段】車載インターフェース装置１０は、タッチ<BR>パネル１２と、Ｉ／Ｆコントローラ１４と、を備え、前<BR>記Ｉ／Ｆコントローラ１４は、第一メッセージと、第一<BR>メッセージよりも緊急性が低い第二メッセージと、をそ<BR>れぞれイベントと対応付けて記憶しており、車両の走行<BR>に関する操作スイッチを含む複数の操作スイッチを、前<BR>記イベントの発生と無関係に、前記タッチパネル１２に<BR>、表示させる一方で、前記イベントの発生時には、対応<BR>するメッセージを前記タッチパネル１２に表示させ、前<BR>記第一メッセージの表示期間中に、前記第一メッセージ<BR>の表示領域へのタッチ操作が検知された場合、前記第一<BR>メッセージに対応する前記運転制御の実行を指示する信<BR>号を前記車両コントローラ５０に出力する。
【選択図】図１
","特開2022-029065","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-029065/F3C5B2EE473DFD15A7459A6A891835CC556EF5B9398D7719676E2021F1BF44F6/11/ja"
"特開2022-027648","特願2021-124788","2021/07/29","2022/02/10","自動運転中の運転者警告を改善するためのシステム及び方法","トヨタ自動車株式会社","G08G1/16@C,B60W60/00,B60W50/14","(57)【要約】
【課題】車両による自動運転のための運転者警告の改善<BR>に関するシステム、方法及び他の実施形態を提供するこ<BR>と。
【解決手段】一実施形態では、本方法には、自動運転中<BR>の運転者フィードバックについて車両制御システムを監<BR>視することが含まれる。本方法にはまた、運転者フィー<BR>ドバックが存在するかどうかに応じて、規定の比率にて<BR>ポイント値を適合させることが含まれる。本方法にはま<BR>た、運転者フィードバックが存在する前にポイント値が<BR>閾値を満たしているとの判定に応答して、運転者への警<BR>告を生成することが含まれる。
【選択図】図１
","特開2022-027648","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-027648/641284F5FB89208EF8067DA13A2E41CAF8C36F7D81C23CADA3B1BCD4D975EBCD/11/ja"
