"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2020-034378","特願2018-160262","2018/08/29","2020/03/05","走行計画探索装置、走行計画探索方法、プログラム及び記憶媒体","パイオニア株式会社","G01C21/34,B60W30/10,B60W50/10,G08G1/00@X,G08G1/14,B60W60/00","(57)【要約】
【課題】次のスケジュールを踏まえて、利用者が降車し<BR>た後の自動運転車の走行計画を自動的に決定可能とする<BR>。
【解決手段】走行計画探索装置は、自律走行可能な車両<BR>が利用者からの発車指示を受け付けた際の、当該車両の<BR>現在位置を取得する。また、走行計画探索装置は、車両<BR>が到着すべき目的地および当該目的地に到着すべき予定<BR>時刻を示すスケジュールと、複数の駐車場の各々に関す<BR>る情報であって、当該駐車場の各々の空き情報を含む駐<BR>車場情報とを取得する。そして、走行計画探索装置は、<BR>現在位置を出発し予定時刻までに前記目的地へ到着する<BR>走行計画であって、駐車場情報に基づいて車両が利用可<BR>能と判定された利用可能駐車場に目的地への到着前に駐<BR>車する走行計画を探索する。
【選択図】図６
","特開2020-034378","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-034378/D21DB6E9F87649076F895DD3EFA97872379620EBC3080E34F74EBA702F8EE3EC/11/ja"
"特開2020-033013","特願2019-205050","2019/11/12","2020/03/05","運転支援装置","株式会社デンソー","B60W50/14,G08G1/16@C,B60W30/12,B62D6/00,B60W60/00","(57)【要約】
【課題】自動で車両の車線変更を行わせる場合であって<BR>も、ドライバによる安全確認の実施を促すことができる<BR>運転支援装置を提供する。
【解決手段】車両のドライバの状態を検出するのに用い<BR>るＤＳＭの情報をもとに、ドライバが車線変更時におけ<BR>る安全確認動作を実施したか否か判定する動作判定部１<BR>０３と、車線変更部１０８による自動での車線変更を許<BR>可する許可部１０６とを備え、許可部１０６は、動作判<BR>定部１０３でドライバが車線変更時における安全確認動<BR>作を実施していないと判定している場合には、車線変更<BR>部１０８による自動での車線変更を許可しない。
【選択図】図２
","特開2020-033013","","特許7014214","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-033013/F1DA7F0E744E4668C0A891F85D1C0E4F76E7704D19079184F22F01422ED833C5/11/ja"
"特開2020-033003","特願2019-136458","2019/07/24","2020/03/05","表示制御装置、及び表示制御プログラム","株式会社デンソー","B60K35/00@A,B60W50/14,B60W40/08,B60W40/02,G09G5/00,510@A,G09G5/36,520@P,G09G5/36,510@B,G09G5/36,520@G,G09G5/10@Z,G09G5/36,200,G09G5/37,320,G09G5/373,200","(57)【要約】
【課題】前景中の物体への運転者の注意を維持させつつ<BR>、運転者への情報提示を継続可能な表示制御装置等の提<BR>供。
【解決手段】表示生成装置は、車両の前景に重畳される<BR>虚像Ｖｉの表示を制御する表示制御装置として機能する<BR>。表示生成装置は、運転者への情報提示に用いられる情<BR>報表示像８０を生成し、虚像Ｖｉとして表示される情報<BR>表示像８０と前景中の物体との重なり状態を判定する。<BR>表示生成装置は、情報表示像８０と重なる特定物体ＩＯ<BR>が特定された場合に、虚像Ｖｉとして表示される情報表<BR>示像のうちで、特定物体ＩＯと重なる遮蔽範囲８３の視<BR>認性を低下させる。
【選択図】図２
","特開2020-033003","","特許6838626","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-033003/FCD6D934CF58968827F6FEEC417F56CF17029666FFC809DBD8BB574467743B29/11/ja"
"特開2020-032971","特願2018-163474","2018/08/31","2020/03/05","表示制御装置","スズキ株式会社","B60R16/02,640@K,B62D6/00,B60W40/114,B60W50/14,B62D113:00,B62D119:00,B62D137:00","(57)【要約】
【課題】電動パワーステアリングのアシスト量の表示か<BR>ら乗員が受ける印象と、走行中の車両挙動に関する乗員<BR>の認識との間に、感覚的な齟齬が生じる可能性を低減す<BR>る。
【解決手段】表示制御装置７は、車両の電動式パワース<BR>テアリングシステムにおけるステアリングアシスト量と<BR>、前記車両に設けられたヨーレートセンサの計測値とを<BR>受信する受信部７Ａと、前記受信部により受信された前<BR>記ステアリングアシスト量の符号又は前記ヨーレートセ<BR>ンサの計測値の符号を判定する符号判定部と、前記符号<BR>判定部により判定された符号と、前記受信部により受信<BR>された前記ステアリングアシスト量及び前記ヨーレート<BR>センサの計測値とに基づいて、前記車両内の表示器に表<BR>示するための表示用ステアリングアシスト指標値を算出<BR>する算出部７Ｂとを備える。
【選択図】図２
","特開2020-032971","","特許7135603","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-032971/38855F889B5C4EED0DEA4EAA10ACDAA374BE851CA1F0A80463F5B029D8D479C2/11/ja"
"特開2020-032970","特願2018-163404","2018/08/31","2020/03/05","車両制御装置","トヨタ自動車株式会社","B60W50/10,B60W30/00,G08G1/00@D,B60W60/00","(57)【要約】
【課題】自動運転の自由度を向上させることができる車<BR>両制御装置を得る
【解決手段】車両制御装置１０は、車両の運転時におけ<BR>るステアリング操作、アクセル操作及びブレーキ操作を<BR>含む車両の操作に関わる運転データを複数記録可能な記<BR>録部２２を備え、記録部２２に記録された複数の運転デ<BR>ータの中からユーザが選択した１つの運転データに基づ<BR>いて、ステアリング操作、アクセル操作及びブレーキ操<BR>作を行い車両を自動運転させる。
【選択図】図２
","特開2020-032970","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-032970/62B02B448B39161EF79701D8D5138FEDE4CA6134EC9F9678D9097773AEB2811A/11/ja"
"特開2020-032963","特願2018-163355","2018/08/31","2020/03/05","車両制御装置","トヨタ自動車株式会社","B60W30/09,B60R21/0134,313,B60K28/06@Z,B60W50/14,B60T7/12@C,B60T7/12@B,G08G1/16@F,B60W60/00","(57)【要約】
【課題】ドライバー異常時対応システムと衝突被害軽減<BR>制動制御装置とを備える車両において、ドライバー異常<BR>時対応システムの作動中に車両の進行方向に障害物が検<BR>知された場合に、適切な行動を車両にとらせることがで<BR>きる車両制御装置を提供する。
【解決手段】本発明に係る車両制御装置は、ドライバー<BR>異常時対応システムの作動中に車両の進行方向に障害物<BR>が検知された場合、検知された障害物が衝突被害軽減制<BR>動制御装置を作動させることは必須ではない無視可能障<BR>害物かどうか判断する。その判断の結果、検知された障<BR>害物が無視可能障害物でない場合には、衝突被害軽減制<BR>動制御装置を作動させる。しかし、検知された障害物が<BR>無視可能障害物である場合には、衝突被害軽減制動制御<BR>装置を作動させない。
【選択図】図５
","特開2020-032963","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-032963/55F1C87A1E8F0D2962A05AC0B5B4C5477FEDE61B573995589E7FD5F78BAD8D05/11/ja"
"特開2020-032949","特願2018-163144","2018/08/31","2020/03/05","自動運転システム","トヨタ自動車株式会社","B62D6/00,B60W30/00,B60W50/10,B62D5/04,B62D101:00,B62D103:00,B62D113:00,B62D119:00,B60W60/00","(57)【要約】
【課題】ドライバによる手動運転への切換えの意思を適<BR>切に判定することが可能となる自動運転システムを提供<BR>する。
【解決手段】自動運転システム１００は、ドライバの操<BR>舵トルクを認識する操舵トルク認識部１５と、自動運転<BR>中においてキャンセルスイッチ６へドライバによる入力<BR>があった場合、又は、ステアリングホイール２１のタッ<BR>チセンサ７でドライバによる保舵が検出された場合に、<BR>手動運転切換制御の前提の開始条件が満たされたと判定<BR>する開始条件判定部１６と、開始条件判定部１６により<BR>開始条件が満たされたと判定された場合に、当該判定か<BR>らの操舵トルクの時間積分値が一定時間内に積分閾値以<BR>上となったとき、又は、当該判定後に操舵トルクが第１<BR>閾値以上となり且つ操舵トルクが第１閾値以上となって<BR>から第１閾値よりも小さい第２閾値以上である状態が一<BR>定時間継続したとき、手動運転切換制御を実行する手動<BR>運転切換部１７と、を備える。
【選択図】図１
","特開2020-032949","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-032949/FF4A0A1B2CC15069F9615B381F7EFED90D51735E902167D31D0D9F1B5E1097C6/11/ja"
"特開2020-032895","特願2018-161529","2018/08/30","2020/03/05","駐車支援装置","トヨタ自動車株式会社","B60W30/06,B60W50/10,E05B49/00@J","(57)【要約】
【課題】車両の周囲に複数の電子キーが存在する場合で<BR>も、携帯端末からの駐車支援操作を可能とする駐車支援<BR>装置を提供する。
【解決手段】車両の周囲の所定範囲内に正規の電子キー<BR>が存在することを条件に、携帯端末から要求される車両<BR>の駐車支援操作を許可する駐車支援装置であって、所定<BR>範囲内に存在する正規の電子キーを検出する検出部と、<BR>検出部により所定範囲内に複数の正規の電子キーが検出<BR>された場合、所定範囲内において、駐車支援操作を要求<BR>する携帯端末が存在するエリアを特定するエリア特定部<BR>と、エリア特定部によって特定されたエリア内に１つの<BR>正規の電子キーが存在する場合、携帯端末から要求され<BR>る駐車支援操作を許可する制御部とを備える、駐車支援<BR>装置。
【選択図】図１
","特開2020-032895","","特許6992707","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-032895/88ED1EFBE4CB7F1D6991E89DD7FA39FB4FB98CC222BD19157C6D527B2EE4826D/11/ja"
"特開2020-032809","特願2018-159589","2018/08/28","2020/03/05","自動運転システム","トヨタ自動車株式会社","B60W50/14,B60W40/02,B60W60/00","(57)【要約】
【課題】第１レーンから第２レーンへのレーンチェンジ<BR>制御に際して、事前の設定状態を逸脱する車両の走行に<BR>よりドライバが不安感を抱くことを軽減する。
【解決手段】車両制御ＥＣＵは、車両の走行速度が上限<BR>値を上回る逸脱走行をレーンチェンジ制御の実行の開始<BR>の直前に行うか否かを判定する。上限値は、車両のドラ<BR>イバによって設定された走行速度である。ＨＭＩユニッ<BR>トは、逸脱走行を行うと判定された場合、逸脱走行の最<BR>中に、走行速度の目標値と上限値に基づいて算出した逸<BR>脱量を、上限値と共に表示する。
【選択図】図１６
","特開2020-032809","","特許7172287","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-032809/0125EF4C637D448298EC786ECC8886DB598E215BA4F3942BE3E9E92B9FDED0FE/11/ja"
"特開2020-032786","特願2018-159070","2018/08/28","2020/03/05","停車支援装置","マツダ株式会社","B60W30/00,B60W30/08,B60W40/08","(57)【要約】
【課題】より運転者の救助に資する停車支援を行うこと<BR>が可能な停車支援装置を提供する。
【解決手段】停車支援装置１は、運転者の身体の異常を<BR>検出する異常検出部５１と、停止地点を設定する停止地<BR>点設定部６７と、停止地点まで走行して停止地点に停止<BR>するように車両２を制御する車両制御部６８と、を備え<BR>る。停止地点設定部６７は、それぞれの停止地点候補に<BR>関して、横加速度の増加に伴い増加する第１指標値と、<BR>被追突リスクの増加に伴い増加する第２指標値と、異常<BR>検出部が検出した異常に基づいて定められる第３指標値<BR>と、第１指標値と、第２指標値と、第３指標値と、を重<BR>み付けして総和した総指標値と、を算出し、複数の停止<BR>地点候補のうち、総指標値が最も小さい停止地点候補を<BR>、停止地点として設定する。
【選択図】図１
","特開2020-032786","","特許7054059","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-032786/26DD059CE9BA3ED2B2EED6E5D3D6D858119E344B9F54EFC7EF1882F3E6DB6B0F/11/ja"
"特開2020-032785","特願2018-159069","2018/08/28","2020/03/05","停車支援装置","マツダ株式会社","B60W30/00,B60W40/08","(57)【要約】
【課題】より運転者の救助に資する停車支援を行うこと<BR>が可能な停車支援装置を提供する。
【解決手段】停車支援装置１は、運転者の身体の異常に<BR>基づいて目標時間を設定する目標時間設定部５３と、異<BR>常に基づいて許容横加速度を設定する許容値設定部６３<BR>と、それぞれの停止地点候補までの所要時間を推定する<BR>所要時間推定部５７と、車両２がそれぞれの停止地点候<BR>補まで走行する間に発生する横加速度を推定する加速度<BR>推定部６５と、停止地点を設定する停止地点設定部６７<BR>と、停止地点まで走行して停止地点に停止するように車<BR>両２を制御する車両制御部６８と、を備える。停止地点<BR>設定部６７は、複数の停止地点候補のうち、加速度推定<BR>部６５が推定した横加速度が許容横加速度以下であり、<BR>且つ、所要時間が目標時間以下である停止地点候補を、<BR>停止地点として設定する。
【選択図】図１
","特開2020-032785","","特許7176299","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-032785/6B9F4061DE2EA4C8195968914CA3BFFBC64271BFC434F5870C503223F8671E00/11/ja"
"特開2020-032784","特願2018-159068","2018/08/28","2020/03/05","停車支援装置","マツダ株式会社","B60W30/00,B60W30/08,B60W40/08","(57)【要約】
【課題】より運転者の救助に資する停車支援を行うこと<BR>が可能な停車支援装置を提供する。
【解決手段】停車支援装置１は、運転者の身体の異常に<BR>基づいて許容横加速度を設定する許容値設定部６３と、<BR>車両２の進行方向に存在する複数の停止地点候補を検出<BR>する候補検出部５５と、車両２がそれぞれの停止地点候<BR>補まで走行する間に発生する横加速度を推定する加速度<BR>推定部６５と、後続車両に追突されるリスクである被追<BR>突リスクを推定するリスク推定部５９と、停止地点を設<BR>定する停止地点設定部６７と、停止地点まで走行して停<BR>止地点に停止するように車両２を制御する車両制御部６<BR>８と、を備える。停止地点設定部６７は、複数の停止地<BR>点候補のうち、加速度推定部６５が推定した横加速度が<BR>許容横加速度以下であり、且つ、被追突リスクが最も小<BR>さい停止地点候補を、停止地点として設定する。
【選択図】図１
","特開2020-032784","","特許7176298","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-032784/4E37A28F39B08C79A4A641800853FA7D898ACEE64E18EDA7291FF74A6D7F57A3/11/ja"
"特開2020-032783","特願2018-159067","2018/08/28","2020/03/05","停車支援装置","マツダ株式会社","B60W30/00,B60W30/08,B60W40/08","(57)【要約】
【課題】より運転者の救助に資する停車支援を行うこと<BR>が可能な停車支援装置を提供する。
【解決手段】停車支援装置１は、運転者の身体の異常を<BR>検出する異常検出部５１と、異常検出部５１が検出した<BR>異常に基づいて目標時間を設定する目標時間設定部５３<BR>と、車両２の進行方向に存在する複数の停止地点候補を<BR>検出する候補検出部５５と、それぞれの停止地点候補ま<BR>での所要時間を推定する所要時間推定部５７と、それぞ<BR>れの停止地点候補において車両２が停止している場合に<BR>後続車両に追突されるリスクである被追突リスクを推定<BR>するリスク推定部５９と、停止地点を設定する停止地点<BR>設定部６７と、を備える。停止地点設定部６７は、複数<BR>の停止地点候補のうち、所要時間が目標時間以下であり<BR>、且つ、被追突リスクが最も小さい停止地点候補を、停<BR>止地点として設定する。
【選択図】図１
","特開2020-032783","","特許7158655","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-032783/9902BB2765D5D69DAD3C5DCDCF08A5FB6B4F10EA4BF19A6B99FE235D7C988C39/11/ja"
"特開2020-032782","特願2018-159066","2018/08/28","2020/03/05","停車支援装置","マツダ株式会社","B60W30/00,B60W40/08","(57)【要約】
【課題】より運転者の救助に資する停車支援を行うこと<BR>が可能な停車支援装置を提供する。
【解決手段】停車支援装置１は、運転者の身体の異常を<BR>検出する異常検出部５１と、車両の進行方向に存在する<BR>複数の停止地点候補を検出する候補検出部５５と、それ<BR>ぞれの停止地点候補までの所要時間を推定する所要時間<BR>推定部５７と、それぞれの停止地点候補への車両の到着<BR>時点から、運転者の救助活動が開始されるまでの時間で<BR>ある待機時間を推定する待機時間推定部６１と、停止地<BR>点を設定する停止地点設定部６７と、停止地点まで走行<BR>して停止地点に停止するように車両２を制御する車両制<BR>御部６８と、を備える。停止地点設定部６７は、複数の<BR>停止地点候補のうち、所要時間と待機時間との和が最も<BR>小さい停止地点候補を、停止地点として設定する。
【選択図】図１
","特開2020-032782","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-032782/2BF26CC82D9AC27D876B29F435D7E8B3C8173DDAD19606C47CDF72D56C358C53/11/ja"
"特開2020-032781","特願2018-159065","2018/08/28","2020/03/05","停車支援装置","マツダ株式会社","B60W30/00,B60W40/08,B60W30/08","(57)【要約】
【課題】より運転者の救助に資する停車支援を行うこと<BR>が可能な停車支援装置を提供する。
【解決手段】停車支援装置１は、運転者の身体の異常を<BR>検出する異常検出部５１と、異常検出部５１が検出した<BR>異常に基づいて目標時間を設定する目標時間設定部５３<BR>と、車両２の進行方向に存在する複数の停止地点候補を<BR>検出する候補検出部５５と、それぞれの停止地点候補ま<BR>での所要時間を推定する所要時間推定部５７と、停止地<BR>点を設定する停止地点設定部６７と、を備える。停止地<BR>点設定部６７は、複数の停止地点候補のうち、所要時間<BR>が目標時間以下である停止地点候補を、停止地点として<BR>設定する。
【選択図】図１
","特開2020-032781","","特許7158654","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-032781/A7468BEDE48BC132AA3F7A1AD26186502A62D20F573A5C1307EB7EA6FA04C189/11/ja"
"特開2020-032776","特願2018-158985","2018/08/28","2020/03/05","自動運転車両の制御装置","ジヤトコ株式会社","B60W40/08,B60W50/08,G08G1/16@F,B60W60/00","(57)【要約】
【課題】ドライバの運転不能状態の判定の確定前に、ド<BR>ライバのステアリング手放し時間が所定時間を経過して<BR>、手動運転モードに強制切替えが行われた場合でも、自<BR>車両の安全な走行を確保し、交通を乱すリスクを抑制す<BR>る自動運転車両の制御装置を提供する。
【解決手段】運転不能確定手段によるドライバの運転不<BR>能状態の判定の確定前に、ドライバのステアリング手放<BR>し時間が所定時間を経過して、手動運転モードに強制切<BR>り替えが行われたときでも、運転不能確定手段によるド<BR>ライバの運転不能状態の判定を継続するようにした。
【選択図】  図２
","特開2020-032776","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-032776/A65CC3462223D2C51DC7478890DD71F6EB90A48136CB21AA048743C20AC3663E/11/ja"
"特開2020-032767","特願2018-158798","2018/08/27","2020/03/05","更新システム、電子制御装置","日立オートモティブシステムズ株式会社","B60W50/08,G08G1/00@X,G08G1/00@D,G08G1/09@F,B60W60/00","(57)【要約】      （修正有）
【課題】ユーザが手動で運転していない道路においても<BR>、ユーザの特性に合わせた車両の制御ができる電子制御<BR>装置を提供する。
【解決手段】自動運転ロジックを格納する電子制御装置<BR>、およびサーバと、を備える更新システムにおいて、サ<BR>ーバは、ユーザＩＤと道路上の位置ごとに、ユーザの運<BR>転に基づく個人特性データ、およびユーザの運転の記録<BR>である運転実績データを紐付けて格納可能な記憶部と、<BR>個人特性作成部と、類似を評価する対象となるユーザＩ<BR>Ｄである対象ＩＤごとに、類似性の高い個人特性データ<BR>または運転実績データと紐づけられるユーザＩＤを特定<BR>する類似特定部と、個人特性データを電子制御装置に出<BR>力する出力部とを備える。個人特性作成部は、個人特性<BR>データを作成し、電子制御装置は、個人特性作成部が作<BR>成する第１の個人特性データを用いて自動運転ロジック<BR>を更新する個人特性更新部を備える。
【選択図】図１
","特開2020-032767","","特許6978992","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-032767/03E30BB6BA2B047F9F293B51F1B1A28EF8D5142CC803207C9B6B72DE755DDE4C/11/ja"
"特表2021-503414","特願2020-545431","2019/06/20","2020/02/27","知的運転制御方法および装置、電子機器、プログラムならびに媒体","ベイジン　センスタイム　テクノロジー　デベロップメント　カンパニー，　リミテッド","B60W30/12,G06T7/00,350@C,G06T7/00,650@A,G08G1/16@C,B60W50/14,G06T7/00,650","(57)【要約】
本願の実施例は知的運転制御方法および装置、電子機器<BR>、プログラムならびに媒体を開示し、前記方法は、車両<BR>走行環境のレーンライン検出結果を取得することと、前<BR>記車両の走行状態および前記レーンライン検出結果に基<BR>づき、前記車両が前記レーンラインを超えるまでの推定<BR>距離を決定することと、前記推定距離が第一の予め設定<BR>された距離値よりも大きくかつ第二の予め設定された距<BR>離値以下であることに応答して、前記車両が前記レーン<BR>ラインを超えるまでの推定時間を決定することと、前記<BR>推定時間に基づいて知的運転制御を行うことと、を含む<BR>。車両走行状態のレーンラインに基づく知的制御を実現<BR>し、それによって車両がレーンラインを超えて交通事故<BR>を引き起こすことを低減または回避し、運転の安全性を<BR>向上させることを図る。
","特表2021-503414","","特許7106664","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-503414/10B5DBC5ECA4CDD4539D7FA5AB7E662E8F5AB11352035995064C87B9ABF06D77/11/ja"
"特表2021-535032","特願2021-510111","2019/08/19","2020/02/27","車輪付き車両の通知システム及び方法","インディアン・モーターサイクル・インターナショナル・エルエルシー","B60W50/14,B62J27/00,B62J45/41,B62J45/00,B62J50/22,G08G1/16@C","(57)【要約】
  車両が開示される。車両は、通常、エンジンを支持す<BR>るフレームと、フレームを支持する車輪などの１つ又は<BR>複数の支持体とを含む。したがって、エンジンは、内燃<BR>動力装置及び燃料供給システムを含み得る。
","特表2021-535032","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-535032/4BCD4A816FACA5B9D28173B9F578D3A9010A66AD1BEDD3770D8C8BE6F583510F/11/ja"
"特開2020-031388","特願2018-157294","2018/08/24","2020/02/27","情報処理装置及び電話会議システム","株式会社デンソー","H04M3/56@Z,B60W40/08,G10L15/00,200@U,G10L15/10,500@Z,G08G1/16@A","(57)【要約】      （修正有）
【課題】ドライバが聞き逃した電話会議の内容を容易に<BR>確認可能にする情報処理装置及び電話会議システムを提<BR>供する。
【解決手段】情報処理装置（車載装置）は、互いに離れ<BR>た複数の地点にいる参加者間の電話会議に用いられ、通<BR>信機能を備え、少なくとも一人の電話会議の参加者が電<BR>話会議と平行して行う電話会議以外の作業による負荷を<BR>推定する負荷推定部と、負荷推定部により推定された負<BR>荷に関する情報を、電話会議の発言内容のデータに紐付<BR>けして記憶する記憶部とを備える。
【選択図】図７
","特開2020-031388","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-031388/20900B3D5F83DF695F0667EC75E542A9F57066CD0B07C55AF7AECBB5CEAD15E9/11/ja"
"特開2020-030806","特願2019-118632","2019/06/26","2020/02/27","車両対モノ通信に基づく眠気を催している運転者の検出","トヨタ自動車株式会社","G08G1/16@F,G08G1/09@H,G08G1/16@A,B60W50/14,B60W60/00","(57)【要約】
【課題】本開示は、車両対モノ（Ｖ２Ｘ）通信に基づく<BR>、眠気を催している車両運転者の存在の検出のための実<BR>施形態を説明する。
【解決手段】いくつかの実施形態では、方法は、第１の<BR>コネクテッド車両によって、第２のコネクテッド車両の<BR>経路履歴を表すデジタルデータを含むＶ２Ｘメッセージ<BR>を受信するステップを含む。本方法は、第１のコネクテ<BR>ッド車両によって、Ｖ２Ｘメッセージに含まれるデジタ<BR>ルデータによって表された経路履歴に基づいて、第２の<BR>コネクテッド車両の運転者が眠気を催していると判定す<BR>るステップを含む。本方法は、第１のコネクテッド車両<BR>によって、その運転者によって引き起こされるリスクを<BR>低減するように、第２のコネクテッド車両の運転者が眠<BR>気を催していることに基づいて第１のコネクテッド車両<BR>の動作を修正するように動作可能な改善措置を実行する<BR>ステップを含む。
【選択図】図３
","特開2020-030806","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-030806/81F338D5A0EF1F8061A89A460C50E10A492FD9CCEAE6F71D7E3F60C76ECD9456/11/ja"
"特開2020-030742","特願2018-157328","2018/08/24","2020/02/27","警告装置、運転傾向解析装置および運転傾向解析方法","株式会社ＪＶＣケンウッド","G08G1/16@F,B60W40/08,B60W50/14,B60W60/00","(57)【要約】
【課題】車両の安全な運転の支援をすること。
【解決手段】運転者の生体情報を取得する運転者生体情<BR>報取得部２１と、生体情報に基づ
いて運転者の覚醒度を推定する運転者覚醒度推定部２２<BR>と、車両の挙動を示す挙動情報を
取得する車両挙動情報取得部２３と、覚醒度を示す覚醒<BR>度情報および挙動情報に基づいた
警告を行う警告部３０とを備える。
【選択図】図１
","特開2020-030742","","特許6777124","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-030742/8B847F7D63D413CB6890F2FCA7C447067212E0B618BDABABB1BF6674FB30900C/11/ja"
"特開2020-030665","特願2018-156420","2018/08/23","2020/02/27","他車両発進報知装置","三菱自動車工業株式会社","G08G1/16@E,B60W50/14,B60W40/08,G08G1/16@F","(57)【要約】
【課題】適切なタイミングで自車両のすぐ前の他車両の<BR>発進を自車両の運転者に報知できる他車両発進報知装置<BR>を提供する。
【解決手段】他車両発進報知装置は、自車両の一時停止<BR>を検出するための一時停止検出部と、自車両のすぐ前に<BR>一時停止している他車両の発進からの経過時間を計測す<BR>るための時間計測部と、他車両の発進から所定時間が経<BR>過するまで自車両が一時停止を継続している場合に自車<BR>両の運転者に他車両の発進を報知するための報知部と、<BR>他車両の発進直後の加速度を検出するための加速度検出<BR>部と、加速度検出部が検出した他車両の発進直後の加速<BR>度が基準加速度よりも大きい場合に所定時間が基準時間<BR>よりも短くなるように調整するための所定時間調整部と<BR>、を備える。
【選択図】  図１
","特開2020-030665","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-030665/B899D238CD540B1A5441FD83A513AAAD0CF7B75459DFB8985FC1190548A882AD/11/ja"
"特開2020-030601","特願2018-155694","2018/08/22","2020/02/27","車両運転補助システム、車両運転補助方法、及び車両運転補助プログラム","アイシン・エィ・ダブリュ株式会社","G08G1/16@C,B60W30/08,B60W50/14,B60K35/00@A","(57)【要約】
【課題】移動体が自車両の走行に対して与える影響が大<BR>きくなり得る道路上の領域を、自車両の運転者に容易に<BR>把握させることが可能な技術を実現する。
【解決手段】車両運転補助システムは、実風景Ｓに注意<BR>喚起標示Ｍを重畳して表示する表示部と、自車両の移動<BR>状態を示す情報を含む自車情報を取得する自車情報取得<BR>部と、自車両の周辺の移動体９０の移動状態を示す情報<BR>を含む移動体情報を取得する移動体情報取得部と、自車<BR>両の周辺の道路ＲＤの区画構成物３０の位置を示す情報<BR>を含む区画情報を取得する区画情報取得部と、自車情報<BR>と移動体情報と区画情報とに基づいて、移動体９０に対<BR>応する標示であって区画構成物３０を境界として表示態<BR>様が異なる注意喚起標示Ｍを表示部に表示させる注意喚<BR>起部と、を備える。
【選択図】図３
","特開2020-030601","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-030601/F3F510EFDB5EA49BC57FDBB61177F322049942C7A993677AC45065CA285AEC7E/11/ja"
"特開2020-030600","特願2018-155693","2018/08/22","2020/02/27","車両運転補助システム、車両運転補助方法、及び車両運転補助プログラム","アイシン・エィ・ダブリュ株式会社,株式会社アイシン","G08G1/16@C,B60W30/08,B60W50/14,B60K35/00@A","(57)【要約】
【課題】周辺の移動体が今後の自車両の走行に対して影<BR>響を与え得る地点を、自車両の運転者に容易に把握させ<BR>ることが可能な技術を実現する。
【解決手段】車両運転補助システムは、実風景Ｓに注意<BR>喚起標示Ｍを重畳して表示する表示部と、自車両の移動<BR>状態を示す情報を含む自車情報を取得する自車情報取得<BR>部と、自車両の周辺の移動体９０の移動状態を示す情報<BR>を含む移動体情報を取得する移動体情報取得部と、自車<BR>情報と移動体情報とに基づいて、今後自車両と移動体９<BR>０とが最も接近する最接近地点Ｐを基準とした注意喚起<BR>標示Ｍを表示部に表示させる注意喚起部と、を備える。
【選択図】図３
","特開2020-030600","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-030600/9FF2E746E084869A3F74AA07556CE65D1D48EC1ADC2AD6A653F3513740700118/11/ja"
