"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2008-070965","特願2006-246944","2006/09/12","2008/03/27","車両制御装置および車両制御方法","富士通テン株式会社","B60K28/06@Z,B60K41/00,440,B60K41/00,500,B60R21/00,628@Z,B60W40/08,B60W50/00,G08G1/16@C,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】運転者の心理状態（感情）を総合的に判断し、<BR>判断結果に基づいた車両制御を行なうこと。
【解決手段】状況判断結果と運転者の感情推定結果を関<BR>連付けて感情推定実績として記憶し、また事故の履歴を<BR>記憶し、時刻情報、位置情報、道路形状、自車両の挙動<BR>と周辺状況などを感情推定実績や事故実績と比較して運<BR>転者の感情を推定することで、運転者の心理状態を総合<BR>的に判断し、制御内容決定部１５による運転者への通知<BR>制御と、車両の挙動制御へ反映させることで、積極的に<BR>事故などを防止することができる。
【選択図】        図１
","特開2008-070965","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-070965/86B860B927700BFC9C998CD9C5E1AB2A5F171A5CA726BF2529D9D8E60AF2320B/11/ja"
"特開2008-068669","特願2006-246986","2006/09/12","2008/03/27","運転特性判定装置、運転特性判定方法及び車両制御装置","日産自動車株式会社","B60K41/00,442,B60K41/00,612@K,B60T8/17@D,B60T8/1755@Z,B60W40/08,190,B60W40/09,B62D6/00,B62D113:00,B62D119:00,B62D137:00","(57)【要約】
【課題】運転環境や運転者の運転意図に影響を受けるこ<BR>となく、的確に運転者の運転特性を評価することを課題<BR>とする。
【解決手段】撮像装置２で撮像された運転者の頭部ヨー<BR>レートを検出する顔向き検出装置３と、車両１の車体ヨ<BR>ーレートを検出するヨーレートセンサ４と、顔向き検出<BR>装置３で検出された頭部ヨーレートと、ヨーレートセン<BR>サ４で検出された車体ヨーレートとの時系列データを比<BR>較して、頭部ヨーレートと車体ヨーレートとの間の位相<BR>進みＴと相関係数φを演算する演算装置６と、演算装置<BR>６で得られた位相進みＴと相関係数φとに基づいて、運<BR>転者の運転特性を判定評価する判定装置８とを備えて構<BR>成される。
【選択図】図１
","特開2008-068669","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-068669/C63154D573335022E5DA5F6A857D77A7F061CF6023964F4FD521E13784EFEB15/11/ja"
"特開2008-068665","特願2006-246946","2006/09/12","2008/03/27","車両制御装置および車両制御方法","富士通テン株式会社","B60K41/00,310,B60K41/00,390,B60K41/00,440,B60K41/00,610@C,B60K41/00,610@D,B60K41/00,612@B,B60K41/00,612@C,B60K41/00,612@N,B60K41/00,612@P,B60T8/00@Z,B60W40/08,B60W50/08,260,B60W50/16,B62D6/00,B62D101:00,B62D103:00,B62D137:00","(57)【要約】
【課題】運転者の心理状態（感情）を総合的に判断し、<BR>判断結果に基づいた車両制御を行なうこと。
【解決手段】自車両状態検知部１２が自車両の状態を検<BR>知し、感情推定部１６が自車両の状態から運転者の感情<BR>を推定する、もしくは自車両が特定の状態となった場合<BR>に、生体状態監視部１３が取得した情報を用いた感情推<BR>定を起動することで、運転者の心理状態を総合的に判断<BR>し、制御内容決定部１５による運転者への通知制御と、<BR>車両の挙動制御へ反映させることで、積極的に事故など<BR>を防止する。
【選択図】        図１
","特開2008-068665","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-068665/60BF2883B0C8255A2C4827BCFE75CBFD778E5F6B26A9E7E616581E8B79B12A9F/11/ja"
"特開2008-068664","特願2006-246943","2006/09/12","2008/03/27","車両制御装置および車両制御方法","富士通テン株式会社","B60K28/06@Z,B60K41/00,362,B60K41/00,440,B60K41/00,500,B60R21/00,624@B,B60R21/00,624@C,B60R21/00,624@G,B60R21/00,626@C,B60R21/00,626@E,B60R21/00,627,B60W30/08,195,B60W30/095,B60W40/08,B60W50/00,B60W50/08,240,B60W50/14,G08G1/16@C,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】運転者の心理状態（感情）を総合的に判断し、<BR>判断結果に基づいた車両制御を行なうこと。
【解決手段】情動要因検知部１２が他車両による特定の<BR>挙動を情動要因として検知し、かつ生体状態監視部１３<BR>が運転者の生体状態の変化を検知した場合に、感情推定<BR>部１６は運転者の感情に変化があったと推定する。制御<BR>内容決定部１５は、感情推定部１６による推定結果を運<BR>転者への通知制御と、車両の挙動制御へ反映させること<BR>で、積極的に事故などを防止する。
【選択図】        図１
","特開2008-068664","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-068664/91986617EFA06C5A32076D1122C42C446535D40B2941E86B1A5111CAC8358E38/11/ja"
"特開2008-065753","特願2006-245474","2006/09/11","2008/03/21","車両管制システム","株式会社小松製作所","B60K41/00,380,B60R16/02,660@F,B60W30/00,B60W50/08,240,B60W50/14,G08G1/01@A,G08G1/09@F,G08G1/13","(57)【要約】
    【課題】  タイヤを含む車体にかかる負荷を軽減し<BR>て、ダンプトラック等を含む車両のライフサイクルコス<BR>トを低減させる。
  【解決手段】    車両１０または管制局２０では、Ｇ<BR>ＰＳ位置計測装置１２で計測された位置Ｐを演算処理す<BR>ることにより、加速度Ｇを求める処理が行なわれる。車<BR>両１０または管制局２０では、ＧＰＳ位置計測装置１２<BR>で計測された位置Ｐと、演算処理により求められた加速<BR>度Ｇとに基づいて、異常な加速度Ｇが発生した位置Ｐｇ<BR>を求める処理が行なわれる。管制局２０では、異常な速<BR>度Ｇが発生した位置Ｐｇのデータを、データベース３０<BR>に蓄積する処理が行われる。管制局２０は、データベー<BR>ス３０に蓄積されたデータに基づいて、車両１０に対し<BR>て指示を与える。この場合、車両１０が有人車両である<BR>場合には、異常な加速度Ｇが発生した位置Ｐｇに接近し<BR>たときに、警告が与えられる。また、車両１０が無人車<BR>両である場合には、異常な加速度Ｇが発生した位置Ｐｇ<BR>に接近したときに、異常な加速度Ｇを生じさせないため<BR>の制御指令が車両１０に与えられる。
","特開2008-065753","","特許4911688","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-065753/2689113498F4306F6FBDEBA8AFBD88A87E344E03ECAB44A58D81BD86DE807CBE/11/ja"
"特開2008-062854","特願2006-244743","2006/09/08","2008/03/21","運転指向推定装置","トヨタ自動車株式会社","B60G17/018,B60K41/00,442,B60K41/00,460,B60W40/08,190,B60W40/09,B60W40/10","(57)【要約】
【課題】運転者の運転指向をより正確に推定することが<BR>可能な運転指向推定装置を提供する。
【解決手段】車両の路面に対する傾斜角を求める手段（<BR>Ｓ１０２）と、前記車両の路面に対する傾斜角が予め設<BR>定された所定値以上であるときには、運転指向がスポー<BR>ツ走行指向であると推定する手段（Ｓ１０７）とを備え<BR>ている。前記車両の路面に対する傾斜角は、車両のサス<BR>ペンションの状態に基づいて求められることができる。<BR>前記車両の路面に対する傾斜角は、車両の傾きから道路<BR>勾配分が引かれることにより求められる。前記所定値は<BR>、車両のサスペンションの特性に基づいて、可変に設定<BR>される。
【選択図】        図１
","特開2008-062854","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-062854/5B6344298F8C5D8CF150379047CAA8405357AA9D345F5DFBBE70880772AEF8CE/11/ja"
"特開2008-062852","特願2006-244629","2006/09/08","2008/03/21","車両制御装置","富士通テン株式会社","B60K28/06@Z,B60K41/00,364,B60K41/00,440,B60K41/00,500,B60R21/00,624@B,B60R21/00,624@C,B60R21/00,626@C,B60R21/00,626@E,B60R21/00,627,B60W30/08,190,B60W30/09,B60W40/08,B60W50/00,B60W50/08,240,B60W50/14,G08G1/16@C,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】運転者の心理状態（感情）を総合的に判断し、<BR>判断結果に基づいた車両制御を行なうこと。
【解決手段】運転者の生体状態（心拍数、血圧、呼吸な<BR>ど）の変化と自車両状態（運転者による操作状態、周辺<BR>の物体の有無、周辺の物体との接触など）の変化とを組<BR>み合わせて運転者の感情を推定することで、運転者の心<BR>理状態を総合的に判断する。さらに、感情推定の結果を<BR>車両の状況判断にフィードバックすることで、車両状況<BR>をより詳細に識別し、適切な自動制御を実行する。
【選択図】        図１
","特開2008-062852","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-062852/A372E73E530833272090F0B4F8CF8BD4A799936F13FF88BC84A2B2F21DB57939/11/ja"
"特開2008-059345","特願2006-236399","2006/08/31","2008/03/13","運転支援装置","トヨタ自動車株式会社","B60K41/00,390,B60R21/00,624@B,B60R21/00,624@D,B60R21/00,626@A,B60R21/00,628@F,B60W50/08,260,B60W50/16,G08G1/16@C,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】制限速度を遵守しようとする運転者に対し適切<BR>なタイミングで車輌の減速を促すための注意喚起を実行<BR>する運転支援装置を提供すること。
【解決手段】運転支援装置１は、停止地点または徐行区<BR>間と自車位置との間の距離を取得する距離取得手段１１<BR>と、自車の走行速度を検出する車速検出手段１２と、注<BR>意喚起実行の要否を判定するための閾値として注意喚起<BR>距離Ｄを設定する閾値設定手段１３と、距離取得手段１<BR>１により取得した距離が注意喚起距離Ｄ以下であり、か<BR>つ、その距離と車速検出手段１２により検出した走行速<BR>度とに基づいて算出される停止地点または徐行区間まで<BR>の到達所要時間が所定時間Ｔ以下である場合に運転者の<BR>注意を喚起する注意喚起手段１４とを備える。
【選択図】図３
","特開2008-059345","","特許4765844","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-059345/5381AA1707218B77E30C2D5E26ED21AB03A2063A87F5C9B5000EF58DB5F3C066/11/ja"
"特開2008-056059","特願2006-234479","2006/08/30","2008/03/13","運転者状態推定装置及び運転支援装置","株式会社エクォス・リサーチ","B60K41/00,301@F,B60K41/00,322,B60K41/00,390,B60K41/00,440,B60K41/00,502,B60R21/00,624@B,B60R21/00,624@C,B60R21/00,624@D,B60R21/00,624@G,B60R21/00,626@C,B60R21/00,626@E,B60R21/00,626@G,B60R21/00,627,B60R21/00,628@C,B60T7/12@D,B60W10/18,284,B60W10/184,B60W30/16,B60W40/08,B60W50/02,129,B60W50/02,B60W50/029,B60W50/08,260,B60W50/16,G08G1/16@F,B60R21/00,991,B60R21/00,992","(57)【要約】
【課題】生体情報が正常に測定できない場合であっても<BR>、生体情報に基づいた運転者の状態の推定を行う。
【解決手段】ドライバの生体情報を計測し、正常に生体<BR>情報が計測できている場合には、計測した生体情報から<BR>ドライバの状態（正常状態、覚醒度低下等）を推定する<BR>。一方、推定したドライバの状態に対応して、正常に生<BR>体情報を計測した際の運転状況（車両情報と環境情報）<BR>を蓄積することで、生体情報に基づくドライバ状態を運<BR>転状況から推定するドライバモデルを構築しておく。ド<BR>ライバの生体情報の検出が正常である場合には、計測し<BR>た生体情報に基づいて現在のドライバの状態を推定し、<BR>正常でない場合には、ドライバモデルを使用して現在の<BR>運転状況からドライバの状態を推定する。
【選択図】図７
","特開2008-056059","","特許4803490","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-056059/C742F3E671E9D0EDA52DF51D13A02FA50BE828B5FFD065A349C3CDE96E02E32E/11/ja"
"特開2008-049888","特願2006-229167","2006/08/25","2008/03/06","走行制御装置","株式会社デンソー","B60K31/00@Z,B60K41/00,320,B60K41/00,322,B60K41/00,410,B60K41/00,440,B60K41/00,612@F,B60R21/00,624@G,B60R21/00,628@B,B60R21/00,628@F,B60T7/12@C,B60T7/12@F,B60W30/14,B60W30/16,B60W40/02,B60W40/08,G08G1/16@E,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】車両を所定の走行状態とするように自動制御す<BR>る走行制御装置において、ユーザがより適切に車両の走<BR>行状態の自動制御を利用できるようにすることを目的と<BR>する。
【解決手段】ＡＣＣ・ＥＣＵ２が、車両の走行状態（つ<BR>まり、走行速度や先行車両との車間距離）の自動制御（<BR>いわゆる、ＡＣＣ制御）が実行可能か否かを、複数種類<BR>の車両の周辺の状況、危険な運転操作の履歴、及び、自<BR>動制御開始後の走行距離等の判定項目と、各判定項目毎<BR>に予め設定された判定条件と、に基づいて判定する。そ<BR>して、ＡＣＣ制御が実行可能であると判定すると、その<BR>旨を示すメッセージを表示装置２８に表示し、この表示<BR>に応じて運転者によりＡＣＣスイッチ１０を介してＡＣ<BR>Ｃ制御の開始指令が入力されると、所定の走行状態とす<BR>るように車両を制御する。
【選択図】図２
","特開2008-049888","","特許4775177","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-049888/CD5813BE490A5D584BC992F760772F935317C01655CFAE6800C3FCB73A8DF35A/11/ja"
"特開2008-037218","特願2006-212503","2006/08/03","2008/02/21","車両制御装置","アイシン・エィ・ダブリュ株式会社","B60K41/00,360,B60K41/00,380,B60K41/00,390,B60K41/00,440,B60K41/00,612@C,B60Q1/44@C,B60Q1/52,B60R11/04,B60R21/00,621@B,B60R21/00,624@B,B60R21/00,624@C,B60R21/00,624@G,B60R21/00,627,B60R21/00,628@C,B60R21/00,630@G,B60T7/12@C,B60T7/12@D,B60W30/08,B60W40/08,B60W50/08,260,B60W50/16,B62D6/00,B62D101:00,B62D103:00,B62D109:00,B62D113:00,B62D137:00,G01C21/00@A,G01C21/26@A,G08B21/06,G08G1/0969,G08G1/16@F,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】運転者に車両の運転が困難な緊急異常状態が発<BR>生した場合においても、自車両を安全に停車させること<BR>が可能となるように制御する車両制御装置を提供する。
【解決手段】ＣＰＵ４１は、スピーカ１６を介して呼び<BR>かけを行っても、マイク１８を介して運転者の応答が無<BR>い場合には、運転者の意識が無いと判定する（Ｓ１～Ｓ<BR>２：ＹＥＳ）。そして、ＣＰＵ４１は、地図情報ＤＢ２<BR>５に格納されるナビ地図情報と自車位置データから、車<BR>両２が一番左側の車線を走行している場合には（Ｓ５：<BR>ＹＥＳ）、車両ＥＣＵ７１を介してブレーキランプや左<BR>側方向指示器のランプ類を点滅点灯する等して、周囲の<BR>他車両に対して、車両２に緊急異常状態が発生して緊急<BR>停車する旨をアピールしながら、車両ＥＣＵ７１を介し<BR>てブレーキ７３、エンジン７４、変速機７５やステアリ<BR>ング駆動部７６を駆動制御して当該車両２を道路の左側<BR>端縁に緊急停車させる（Ｓ６～Ｓ８）。
【選択図】図３
","特開2008-037218","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-037218/E02B09795DDBF162F007C6F68CC5A57AB651C9D2E5F8A9904BFE19DFE7BB466C/11/ja"
"特開2008-033617","特願2006-205971","2006/07/28","2008/02/14","交差点安全走行システム","株式会社東海理化電機製作所","B60K41/00,380,B60K41/00,442,B60K41/00,612@P,B60R21/00,624@C,B60R21/00,626@C,B60R21/00,626@D,B60R21/00,626@Z,B60R21/00,627,B60R21/00,628@C,B60T7/12@Z,B60W30/00,B60W40/08,190,B60W40/09,E01F9/00,G01C21/00@A,G01C21/26@A,G08G1/09@F,G08G1/16@C,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】車両の速度や交差点からの距離、さらに運転者<BR>の運転スキル等に関係なくより安全に交差点を走行する<BR>ことができる交差点安全走行システムを提案する。
【解決手段】信号機情報受信部３０７は、カメラ２０１<BR>で撮影したＬＥＤ信号機１０１ａの画像データを画像処<BR>理して信号機情報４００を取得する。データ解析部３１<BR>０は、信号機情報４００の交差点ＩＤ４０１により交差<BR>点２０を特定し、ブランチＩＤ４０２により車両１０の<BR>進行方向の道路の信号機を特定する。判断部３１２は、<BR>信号機情報４００、車両情報及び停止距離２０５から、<BR>交差点２０の走行が危険かどうか判断する。危険と判断<BR>されたとき、判断部３１２の指示に基づいて警報部３１<BR>３は、警報信号を発信する。音声出力部３１４は、警報<BR>信号を受け運転者に制動が必要であることを音声で警報<BR>する。
【選択図】図３
","特開2008-033617","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-033617/A8E3C02F610166F18D5096A152B5725DCE2912F45E02B55FCD1DC132878EDD57/11/ja"
"特開2008-024108","特願2006-197387","2006/07/19","2008/02/07","車両用衝突制御装置","富士重工業株式会社","B60K41/00,366,B60K41/00,440,B60K41/00,480,B60R21/00,621@B,B60R21/00,621@C,B60R21/00,622@F,B60R21/00,624@B,B60R21/00,624@C,B60R21/00,626@C,B60R21/00,626@E,B60W30/08,185,B60W30/08,190,B60W30/085,B60W30/09,B60W40/08,B60W40/12,G08G1/16@C,B60R21/00,340,B60R21/0134,311,B60R21/0134,312,B60R21/0134,313","(57)【要約】
【課題】衝突形態を問うことなしに乗員の衝突被害を定<BR>量的に把握し、乗員の衝突被害を軽減する。
【解決手段】立体物検出部１０で全方位カメラ５及びレ<BR>ーザレーダ６からの信号に基づいて立体物を検出し、衝<BR>突判断部１１で立体物と自車両との衝突可能性を判断す<BR>る。そして、衝突不可避と判断したとき、キャビン変形<BR>推定部１２で衝突による自車両のキャビンの変形量を推<BR>定し、このキャビン変形量と、乗員状態検出部１３でシ<BR>ートセンサ７及び車内カメラ８からの信号に基づいて検<BR>出した乗員の搭乗状態とに基づいて、乗員傷害推定部１<BR>４で乗員の傷害を推定し、車両制御量算出部１５で乗員<BR>傷害のリスクを最小化する回避制御の車両制御量を算出<BR>する。これにより、乗員の衝突被害を定量的に把握し、<BR>乗員の衝突被害を軽減する。
【選択図】図１
","特開2008-024108","","特許4937656","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-024108/6A8AA4042694F32FB5E826B9B74FCE58337789D347AB0FFF0B2AF36CE895EAA8/11/ja"
"特開2008-024041","特願2006-195769","2006/07/18","2008/02/07","車線逸脱防止装置","日産自動車株式会社","B60K41/00,301@D,B60K41/00,332,B60K41/00,380,B60K41/00,440,B60K41/00,610@J,B60R21/00,624@C,B60R21/00,624@F,B60R21/00,627,B60R21/00,628@C,B60T8/17@D,B60W10/10,B60W30/12,B60W40/08,G08G1/16@C,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】乗員への車線逸脱可能性があることの報知効果<BR>を高くする。
【解決手段】車線逸脱防止装置は、走行車線に対する車<BR>両の逸脱傾向の度合いに基づいて、車両に付与するヨー<BR>モーメントを算出し（ステップＳ９）、逸脱傾向の度合<BR>いが高い場合、算出したヨーモーメントを車両に付与し<BR>、走行車線に対する車両の逸脱を防止する（ステップＳ<BR>１７）。この車線逸脱防止装置は、算出したヨーモーメ<BR>ントが所定値よりも小さい場合、該ヨーモーメントを増<BR>加補正するとともに、車両へのヨーモーメントの付与時<BR>間を短縮する補正をする（ステップＳ１２～ステップＳ<BR>１４）。
【選択図】図２
","特開2008-024041","","特許4650362","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-024041/E494E824DDCF21B7FEACD318804957C44DD04478CB912E86AF661A3137D214B8/11/ja"
"特開2008-018872","特願2006-193299","2006/07/13","2008/01/31","運転支援装置、自動車及び運転支援方法","日産自動車株式会社","B60K31/00@Z,B60K41/00,301@A,B60K41/00,301@F,B60K41/00,322,B60K41/00,430,B60K41/00,442,B60K41/00,610@B,B60K41/20,B60R21/00,624@B,B60R21/00,624@D,B60W10/00,120,B60W10/06,B60W10/18,284,B60W10/184,B60W30/16,B60W40/04,B60W40/08,190,B60W40/09,F02D29/02,301@D,G08G1/16@C,B60R21/00,991,B60R21/00,993","(57)【要約】
【課題】車両の加減速操作が行われる際の運転特性を適<BR>切に把握して、運転支援を行う。
【解決手段】運転支援装置は、自車両の走行状態を検出<BR>する車両速度検出部２と、自車両周囲の状況を検出する<BR>車間距離検出部１と、自車両に対する加減速操作を検出<BR>するスロットル開度検出部３と、スロットル開度検出部<BR>３によって加減速操作が検出された際の自車両の走行状<BR>態と自車両周囲の状況との関係を、複数の要素特性に分<BR>類して運転特性を把握する追従走行分類部２１と、追従<BR>走行分類部２１によって把握された運転特性における少<BR>なくとも何れかの要素特性に基づいて、運転者に対する<BR>運転支援を行う車間距離自動制御部８とを備える。
【選択図】図１
","特開2008-018872","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-018872/1B78F1D3DC063D77E2753383261E401B72336FBF63C76FAFD1C6FD52404357BD/11/ja"
"特開2008-018836","特願2006-192051","2006/07/12","2008/01/31","車両用走行制御装置","トヨタ自動車株式会社","B60K31/00@Z,B60K41/00,322,B60K41/00,440,B60R21/00,624@B,B60R21/00,624@C,B60R21/00,624@D,B60R21/00,624@G,B60R21/00,626@B,B60R21/00,626@C,B60R21/00,626@D,B60R21/00,627,B60T7/12@D,B60T7/12@F,B60W30/16,B60W40/08,G08G1/16@E,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】本発明は、車両用走行制御装置に係り、車両運<BR>転者の脇見時にも車両の安全走行を確保することにある<BR>。
【解決手段】車両運転者によりクルーズコントロールス<BR>イッチがオン操作された場合に、自車両を先行車両に追<BR>従して走行させる車間制御の実行を許可する。また、顔<BR>向きカメラによる撮像画像を処理することにより運転者<BR>が顔を車両正面方向に向けない脇見状態の有無を判別す<BR>る。そして、クルーズコントロールスイッチがオン操作<BR>されていない状況において、車両運転者が脇見状態にあ<BR>ると判別される場合にも、車間制御の実行を許可する。
【選択図】図２
","特開2008-018836","","特許4835292","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-018836/CAFF1272612AFBB2CF6144AF0855A98F14E90D3270368936AD353EBE6CB63B41/11/ja"
"特開2008-018835","特願2006-192050","2006/07/12","2008/01/31","車両用走行制御装置","トヨタ自動車株式会社","B60K41/00,332,B60K41/00,440,B60K41/00,466,B60K41/00,612@K,B60R1/00@A,B60R11/04,B60R21/00,624@F,B60R21/00,626@B,B60R21/00,626@D,B60R21/00,627,B60R21/00,628@C,B60T8/17@D,B60W30/12,B60W40/08,B60W40/10,208,B60W40/109,G08G1/16@C,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】本発明は、車両用走行制御装置に係り、車両運<BR>転者の脇見時にも車両の安全走行を確保することにある<BR>。
【解決手段】車両運転者によりメインスイッチがオン操<BR>作された場合（ステップ１００の肯定判定時）に、自車<BR>両を走行車線に沿って走行させる車線維持制御の実行を<BR>許可する（ステップ１０２）。また、顔向きカメラによ<BR>る撮像画像を処理することにより運転者が顔を車両正面<BR>方向に向けない脇見状態の有無を判別する。そして、メ<BR>インスイッチがオン操作されていない状況において、車<BR>両運転者が脇見状態にあると判別される場合（ステップ<BR>１０４の否定判定時）にも、車線維持制御の実行を許可<BR>する（ステップ１０２）。
【選択図】図２
","特開2008-018835","","特許4835291","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-018835/61E6C30038B8FBE5745F8A08CABA6819166BE82272DF8E58D896A0BBFABD1F58/11/ja"
"特開2008-013120","特願2006-188176","2006/07/07","2008/01/24","車両の走行安全装置","本田技研工業株式会社","B60K41/00,301@F,B60K41/00,310,B60K41/00,380,B60K41/00,423,B60K41/00,442,B60K41/00,610@B,B60K41/00,612@F,B60K41/00,612@K,B60K41/00,612@Z,B60R21/00,627,B60T8/1755@A,B60W10/18,284,B60W10/184,B60W30/00,B60W30/18,B60W40/06,168,B60W40/068,B60W40/08,190,B60W40/09,G08G1/16@C,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】車両の進行方向前方に存在するカーブを通過す<BR>る際において、適切に安全装置を作動させる。
【解決手段】自車両の進行方向前方の所定距離内に存在<BR>するカーブの密度を算出するカーブ密度検出部１５を備<BR>え、車両状態検出部１３により検出された車両状態が適<BR>正車両状態設定部１９により設定された適正車両状態で<BR>あるか否かを判定するための判定閾値を学習部１６によ<BR>り学習されたカーブ走行時における運転者の運転特性に<BR>基づいて変更する判定閾値変更部１７は、カーブ密度検<BR>出部１５により算出されたカーブ密度が所定値以下の場<BR>合には、変更した判定閾値を徐々に初期の値へと戻す。
【選択図】図１
","特開2008-013120","","特許4620001","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-013120/5B65520EBD7978331104654214EF2AE2EFB90EC10277A6D95197A5969F5497CA/11/ja"
"特開2008-012951","特願2006-183140","2006/07/03","2008/01/24","車両用減速意志判定装置および走行制御装置","本田技研工業株式会社","B60K26/04,B60K41/00,322,B60K41/00,390,B60K41/00,442,B60R21/00,624@D,B60R21/00,624@E,B60R21/00,627,B60R21/00,628@C,B60T7/12@C,B60T7/12@F,B60W30/14,B60W30/16,B60W40/08,190,B60W40/08,B60W40/09,B60W50/08,260,B60W50/16,G08G1/16@E,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】運転者の運転意志を適切に検知して他車両に対<BR>する車間制御を適切に行う。
【解決手段】車両用減速意志判定装置２０ａを、運転者<BR>のアクセルペダル操作を検出するアクセルペダルセンサ<BR>１５と、運転者の減速意志の有無を判定するための判定<BR>条件を設定する判定条件設定部２４と、運転者によるア<BR>クセルペダル操作と判定条件とに基づいて、運転者の減<BR>速意志の有無を判定する運転意志判定部２５と、物体検<BR>出部２１により検出された物体のうち制御対象となる物<BR>体を抽出するの制御対象抽出部２２と、制御対象と自車<BR>両との相対距離および相対速度からなる相対関係を算出<BR>する相対関係算出部２３と、該相対関係算出部２３の出<BR>力に基づいて判定条件を変更する判定条件設定部２４と<BR>を備えて構成した。
【選択図】図１
","特開2008-012951","","特許4874725","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-012951/8CFF0C1F4C8317BDC9C328F132F2524A2118AB441A54EB49B023E6234CDDE86C/11/ja"
"特開2008-006993","特願2006-180173","2006/06/29","2008/01/17","車両制御装置","トヨタ自動車株式会社","B60K41/00,380,B60K41/00,390,B60W50/08,260,B60W50/16,F02D13/06@B,F02D29/02@L,F02D29/06@E","(57)【要約】
【課題】運転者の意思を反映した燃費向上のための車両<BR>制御を行う車両制御装置を提供すること。
【解決手段】車両に搭載され、燃費向上のための車両制<BR>御を行う車両制御装置に、所定の経路について、当該経<BR>路を走行中に行われる上記車両制御について複数の制御<BR>計画を作成し、自車両運転者に提示する計画作成・提示<BR>手段と、上記所定の経路を自車両が走行中、計画作成・<BR>提示手段により作成・提示された上記複数の制御計画の<BR>うち自車両運転者によって選択された計画に従って上記<BR>車両制御を実施する車両制御手段とを設ける。計画作成<BR>・提示手段は、地図情報及び渋滞情報に基づいて、上記<BR>所定の経路を複数の区間に分割する。上記複数の制御計<BR>画の各々は、上記複数の区間の各々について所定の車両<BR>制御（内燃機関の休筒制御、発電機の発電電圧低減制御<BR>、車載空調装置のオン／オフ制御、等）を行うか否かが<BR>設定されたものである。
【選択図】図４
","特開2008-006993","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-006993/DB45C5BCB0BD935D9D1FBCD1A015073DAD4C303E8089E4F7ED733B2981092FD6/11/ja"
