"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"再表2018/056104","特願2018-540976","2017/09/12","2018/03/29","車両制御装置、車両制御方法、移動体、および車両制御システム","ソニー株式会社","B60W50/08,B60W40/08,B60W40/02,G08G1/16@C,B60W60/00","(57)【要約】
  本技術は、より適切な動作モードの切り替えを実現す<BR>ることができるようにする車両制御装置、車両制御方法<BR>、および移動体に関する。
車両制御部は、車両の動作モードの切替トリガに応じて<BR>、例えば、個人識別が行われた運転者の状態や、車両の<BR>周囲の状況に基づいて、車両の駆動（走行）に関わるエ<BR>ンジンや駆動用モータ、車両の制動に関わる制動装置、<BR>車両の操舵に関わるステアリング機構といった各運転機<BR>構の動作モードを異なるタイミングで切り替える。本技<BR>術は、例えば自動運転を行う車両を制御するECUに適用<BR>することができる。
","WO2018/056104","","特許7056569","","再表2018/056104","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-056104/8E7756FC63290EAA3616FFAD0131A13142C3057C01114E1C95AE56AD42C7B8AE/19/ja"
"再表2018/056103","特願2018-540975","2017/09/12","2018/03/29","車両制御装置、車両制御方法、および移動体","ソニー株式会社","G08G1/09@H,B60W50/14,G08G1/16@A,B60W60/00","(57)【要約】
  本技術は、より適切な動作モードでの走行を実現する<BR>ことができるようにする車両制御装置、車両制御方法、<BR>および移動体に関する。
取得部は、他車両の動作モードに関する情報として、例<BR>えば、他車両の動作モードを示す動作モード情報や、他<BR>車両が動作モードを切り替えたことを示す動作モード切<BR>替情報を取得する。決定部は、受信した他車両の動作モ<BR>ードに関する情報（例えば、他車両の動作モードを示す<BR>動作モード情報や、他車両が動作モードを切り替えたこ<BR>とを示す動作モード切替情報）に応じて、自車両の動作<BR>モードを決定する。本技術は、例えば自動運転を行う車<BR>両を制御するECUに適用することができる。
","WO2018/056103","","特許6935800","","再表2018/056103","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-056103/68459F046D4E2EC8286E541AAE3DCEF37C0C652CEFA78BC01DC514A94D785B4F/19/ja"
"再表2018/056058","特願2018-540954","2017/09/07","2018/03/29","投写型表示装置、投写表示方法、及び、投写表示プログラム","富士フイルム株式会社","B60K35/00@A,G02B27/01,B60R11/02@C,B60W50/14,G09G5/00,510@B,G09G5/00,510@G,G09G5/00,530@T,G09G5/00,550@C","(57)【要約】
自動運転中又はリモート運転中において運転者に伝える<BR>べき情報の認知度を上げることのできる投写型表示装置<BR>、投写表示方法、及び、投写表示プログラムを提供する<BR>。乗り物に搭載される投写型表示装置であって、光源か<BR>ら出射される光を、入力された画像データに基づいて空<BR>間変調する光変調部と、空間変調された光を乗り物の投<BR>写面に投写する投写光学系と、光変調部に入力する画像<BR>データを制御する画像データ制御部６３と、を備え、画<BR>像データ制御部６３は、内部で生成した指令又は外部か<BR>ら無線で受信した指令に基づいて運転が行われる第一モ<BR>ード時には、通常表示のための画像光を投写面２に投写<BR>するか、警告表示のための画像光を投写面２に投写する<BR>かを切り替える制御を行う。
","WO2018/056058","","特許6462194","","再表2018/056058","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-056058/69534FCD8F99D8DF8039D1DD263F27B98820E34930D40F4AAB46457D600DFB04/19/ja"
"再表2018/055731","特願2018-540562","2016/09/23","2018/03/29","運転支援方法及び運転支援装置","日産自動車株式会社","G08G1/16@D,G01C21/36,B60W50/14,B60W60/00","(57)【要約】
  本発明の運転支援方法は、自車両の乗員に交差点通過<BR>の承認を要求し、乗員から承認を受け付けると、自車両<BR>を制御して交差点を通過させる自動運転車両において、<BR>自車両が接近する交差点の状況を検出し、検出された交<BR>差点の状況に基づいて自車両が交差点において一時停止<BR>が必要であるか否かを判定し、一時停止が必要であると<BR>判定された場合には、乗員に交差点通過の承認を要求す<BR>るタイミングを一時停止が不要である場合よりも遅くす<BR>る。
","WO2018/055731","","特許6645587","","再表2018/055731","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-055731/B92AC9ED0AA1A8FEBB1AB3EDABD13A67D51F67CF751B399A9D2D2D13D13766A0/19/ja"
"特開2018-049601","特願2017-161520","2017/08/24","2018/03/29","運転席と少なくとも一つの乗員席とを備える車両、及び、交代運転者及び又は少なくとも一人の同乗者に現在経験されている運転状況についての情報を提供する方法","ホンダ　リサーチ　インスティテュート　ヨーロッパ　ゲーエムベーハー","G08G1/16@C,B60R11/02@S,B60R11/02@C,B60R11/02@W,B60W50/14,G08G1/16@F,G08G1/00@D","(57)【要約】      （修正有）
【課題】交代運転者及び又は同乗者に現在経験されてい<BR>る運転状況についての情報を提供する方法及び運転席と<BR>少なくとも一つの乗員席とを備える車両を提供する。
【解決手段】車両において、評価ユニット１８では、少<BR>なくとも一つの運転者パラメータが推算される。運転者<BR>パラメータは、車両の運転者により実行される現在の運<BR>転行動の少なくとも一の側面を記述する。さらに、評価<BR>ユニット１８では、車両が遭遇している交通状況の少な<BR>くとも一つの側面を記述する少なくとも一つの交通状況<BR>パラメータが推算される。次に、少なくとも一つの運転<BR>者パラメータ及び又は少なくとも一つの交通状況パラメ<BR>ータから、現在経験されてる運転状況に関する情報が生<BR>成される。そして、この情報は、専用インタフェースユ<BR>ニット５を介して交代運転者及び又は同乗者に出力され<BR>る。
【選択図】図１
","特開2018-049601","","特許7075189","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-049601/97CB3E7A9DC137717AD0C8E03EA8E735241535D9D036AB2BED3FE3A2F16E6141/11/ja"
"特開2018-048833","特願2016-182951","2016/09/20","2018/03/29","車両搭載機能提案方法及び車両搭載機能提案システム","日産自動車株式会社","G01C21/26@C,B60W10/30,B60W50/14,B60H1/00,102@G,B60H1/26,651@A,G08G1/137","(57)【要約】
【課題】分析データがない場合でも車両搭載機器の操作<BR>の適切なタイミングをユーザに提案できる車両搭載機能<BR>提案方法及び車両搭載機能提案システムを提供する。
【解決手段】車両搭載機能提案システム１００は、複数<BR>の車両３から、車両３に設置された開閉装置の開閉状態<BR>を示す開閉情報と、車両３に設置された空調装置の動作<BR>状態を示す動作情報と、車両３の位置を含む車両環境情<BR>報とを受信して記憶し、開閉情報と動作情報と車両環境<BR>情報とに基づいて、開閉装置を全閉に切り替え、かつ空<BR>調装置を外気導入から内気循環に切り替える第１エリア<BR>を特定し、特定した第１エリアの地図上の特徴と同じ特<BR>徴を有する第２エリアを推定し、自車両が第２エリアに<BR>接近した場合、開閉装置の全閉への切り替え及び空調装<BR>置の外気導入から内気循環への切り替えを提案する。
【選択図】図１
","特開2018-048833","","特許6848289","拒絶2020-015730","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-048833/E2D171DFF073DA52735E7C5A0B02F20150246D14BAEED9155B8F9DF80B421DB2/11/ja"
"特開2018-047895","特願2017-193410","2017/10/03","2018/03/29","手の圧力を感知するステアリングホイール","ティーケー　ホールディングス，インコーポレーテッド,ジョイソン　セイフティ　システムズ　アクイジション　エルエルシー","B62D1/04,G01L5/00,101@Z,B60W50/14,B60W40/08,G08G1/16@C","(57)【要約】      （修正有）
【課題】ステアリングホイールと、ステアリングホイー<BR>ルに設置された複数の圧力感知センサと、制御ユニット<BR>とを含む車両安全システムを提供する
【解決手段】圧力感知センサは、ステアリングホイール<BR>の別々の領域に設置されてよい。圧力感知センサは、運<BR>転者の手が、複数の圧力感知センサのうちの１つまたは<BR>複数のセンサに関連したステアリングホイールのそれぞ<BR>れの領域上を押しているかどうかを判定することができ<BR>る。制御ユニットは、運転者の両手のうちの少なくとも<BR>一方が、所定の時間の間にステアリングホイールのある<BR>領域の上を押しているかどうかを判定するように構成ま<BR>たはプログラムされてよい。
【選択図】図４
","特開2018-047895","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-047895/0FC40DA67448878709F8F818A5559677F0707B62473C0746022C6C8DC32551AA/11/ja"
"特開2018-047795","特願2016-184456","2016/09/21","2018/03/29","車両走行制御装置","トヨタ自動車株式会社","B60W30/14,B60W50/14,B60K31/00@Z,G08G1/16@E","(57)【要約】
【課題】  ドライバーの意図に合わない目標速度の設定<BR>が行われることを低減する。
【解決手段】  運転支援ＥＣＵは、目標速度Ｖsetと制<BR>限速度Ｖlimとが相違する場合（Ｓ１２：Ｙｅｓ）には<BR>、目標速度Ｖsetと制限速度Ｖlimとの偏差である速度偏<BR>差ΔＶを演算（Ｓ１４，Ｓ１５）し、速度偏差ΔＶが閾<BR>値Ａ以下の場合には、アクセプト禁止フラグＦを「１」<BR>に設定し（Ｓ１７）、速度偏差ΔＶが閾値Ａよりも大き<BR>い場合には、アクセプト禁止フラグＦを「０」に設定す<BR>る（Ｓ１８）。運転支援ＥＣＵは、アクセプト禁止フラ<BR>グＦが「１」に設定されている場合、クルーズ操作器の<BR>長押し操作をアクセル操作あるいはコースト操作として<BR>扱い、アクセプト操作として扱わない。
【選択図】  図６
","特開2018-047795","","特許6551349","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-047795/9C7646ADF38A75FC18268AA96A9229479BCF94103392FE7D877859BF3C87C289/11/ja"
"特開2018-047737","特願2016-182997","2016/09/20","2018/03/29","運転者意図特定方法及び運転者意図特定装置","日産自動車株式会社","B60W40/08,G01C21/26@A,B60R21/00,624@B,B60R21/00,624@C,B62D6/00,A61B5/04,320@A,G08G1/00@X,G08G1/16@E,B60R21/00,992,B60R21/00,991,A61B5/16,100,A61B5/18","(57)【要約】
【課題】自車両の周囲の走行環境に対して運転者が意図<BR>する行動をより正確に特定する。
【解決手段】自車両の周囲の走行環境を検出し（Ｓ１０<BR>１）、走行環境に対して運転者が意図し得る行動を推定<BR>する（Ｓ１０２）。また、運転者が行動しようとすると<BR>きの行動タイミングを検出し（Ｓ１０３）、運転者が意<BR>図し得る行動から行動タイミングに一致する行動を、運<BR>転者の意図した行動として特定する（Ｓ１０４）。
【選択図】図２
","特開2018-047737","","特許6696379","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-047737/12C68A47F44B2EA827DF4D6358BCCEA927622B911EDEB7049CE09591A7262717/11/ja"
"特開2018-047721","特願2016-182607","2016/09/20","2018/03/29","表示制御装置、表示制御方法及びプログラム","株式会社ＪＶＣケンウッド","B60R21/00,626@G,B60R21/00,628@D,B60R21/00,621@C,B60W50/14,B60K35/00@A,G06T1/00,330@A,G06T7/00,650@A,B60R21/00,992,B60R21/00,993,B60R99/00,321,B60R99/00,351,G06T7/00,650","(57)【要約】      （修正有）
【課題】駐車区画内への駐車を適切に支援することがで<BR>きる表示制御装置、方法、プログラムを提供する。
【解決手段】表示制御装置は、車両の進行方向を撮影す<BR>るカメラ２からの映像データを取得する映像データ取得<BR>部１０６と、映像データから、駐車区画の奥側の境界に<BR>対応する奥側区画線を抽出する抽出部１０７と、車両の<BR>進行方向走行時の操舵角に応じて推定される推定駐車位<BR>置を映像データに重畳させた表示映像データを生成する<BR>表示映像生成部１１０であって、推定駐車位置が奥側区<BR>画線よりも手前に位置するように、表示映像データを生<BR>成する表示映像生成部１１０と、表示映像生成部１１０<BR>によって生成された表示映像データによる映像を表示部<BR>５０に表示させる表示制御部１２０と、を備えた。
【選択図】図３
","特開2018-047721","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-047721/54F6241831DD9A3462EAD297EFE8CDBCE144B3F971C25A0692A2E3867E4C06E9/11/ja"
"特表2019-533609","特願2019-535219","2017/09/14","2018/03/22","ニアクラッシュ判定システムおよび方法","ナウト　グローバル　リミテッド,ナウト，インコーポレイテッド","B60W40/08,B60W50/08,B60W30/08,B60W40/02,G08G1/00@D,G08G1/16@C,B60W60/00","(57)【要約】
衝突接近検出方法は、車両のリスクマップを決定するス<BR>テップと、リスクマップに対する車両の挙動に基づいて<BR>、物体との衝突接近事象を自動的に検出するステップと<BR>を含む。
【選択図】図１
","特表2019-533609","","特許6940612","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-533609/8E330014961F497E633954AE0DF6B758B05AD83E6B7B84FCFE3A2B31CDCADC4E/11/ja"
"特開2018-045482","特願2016-180208","2016/09/15","2018/03/22","撮像装置、信号処理装置、及び、車両制御システム","ソニー株式会社","G08G1/16@C,B60R21/00,626@G,B60R21/00,626@C,B60R21/00,626@B,B60R21/00,627,B60R21/00,624@C,B60R11/02@Z,B60W10/04,B60W10/18,B60W10/20,B60W30/08,B60W30/14,B60W40/04,B60W50/14,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】車両が道路の外から道路に進入する場合の運転<BR>の支援を適切に行う。
【解決手段】撮像装置は、車両の前方を撮像する撮像部<BR>と、前記撮像部により撮像された撮像画像に基づいて物<BR>体検出処理を行う物体検出部とを備え、前記物体検出部<BR>は、前記車両と前記車両が外から進入する道路との位置<BR>関係に基づいて、物体の検出方法を変更する。本技術は<BR>、例えば、運転支援を行う各種の車両に搭載する撮像装<BR>置に適用することができる。
【選択図】図４
","特開2018-045482","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-045482/0F8DB849D6FD893948689C14159AEC008D98F29C26B6DC9BBDF28E5AC61CF2C4/11/ja"
"特開2018-045450","特願2016-179763","2016/09/14","2018/03/22","車両制御装置","いすゞ自動車株式会社","G08G1/16@F,B60W40/08,B60W50/14,B60W50/12,A61B5/18,B60W60/00","(57)【要約】
【課題】自動運転モードを手動運転モードに切り替える<BR>際の車両の安全性を向上させる。
【解決手段】外部計測部４は、自動運転中の車両の外部<BR>の状況を計測する。生体情報取得部２は、自動運転中の<BR>車両の運転者の生体情報を取得する。判定部２１は、外<BR>部計測部４が計測した状況に基づいて、車両の制御の必<BR>要性を判定する。覚醒状態計測部２２は、判定部２１が<BR>車両の制御が必要と判定したときに、生体情報取得部２<BR>が取得した生体情報に基づいて、運転者の覚醒状態を数<BR>値化する。移行工程決定部２３は、車両を自動運転から<BR>運転者による手動運転に移行するまでの工程を、覚醒状<BR>態計測部２２が数値化した覚醒状態に基づいて決定する<BR>。
【選択図】図２
","特開2018-045450","","特許6870248","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-045450/C40B88C7712F12D1C14405F67965C711C681E77FDC03C042A3D9F6888B262A33/11/ja"
"特開2018-044545","特願2017-046920","2017/03/13","2018/03/22","ペダル装置","住江　久寿","F02D29/02@K,B60K26/02,B60K28/10@Z,B60T7/02@D,B60T7/04@A,B60T7/06@B,B60W50/12,B60W50/14,B60W10/184,B60W10/00,120,B60W10/06,B60T7/12@D,F02D11/02@S,G05G1/38,G05G1/30@E,G05G1/54,G05G1/483,G05G1/50","(57)【要約】
【課題】
アクセルペダルの踏み間違いが起きないペダル装置とし<BR>、且つ意識障害に陥った場合、自動車の判断で、自動ブ<BR>レーキで停止させること。

【解決手段】
ブレーキペダルの上面で「アクセル操作」をする、或い<BR>はブレーキペダル自体で、「アクセル操作」をし、「踏<BR>み間違いの場合「アクセル操作」と「ブレーキ操作」の<BR>両方を行う構成とし、「アクセル操作」と「ブレーキ操<BR>作」が重複して操作された場合、エンジンをアイドリン<BR>グ状態にし、足の下に有るブレーキペダルの踏み込みで<BR>停止する、意識障害の場合ブレーキペダルを足の重みで<BR>押さえているだけなのでブレーキは強く作動せず、速度<BR>は急な減速をしないので車速信号Ｗと電気信号Ｒの値で<BR>、減速が無い場合、「意識障害」と認知し自動ブレーキ<BR>を作動させ自動ブレーキを保持する。
【選択図】図１
","特開2018-044545","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-044545/476CBBDBFEE687EC8E003E29625E7870EF79908202564570E2A22725BB032FBC/11/ja"
"特開2018-043705","特願2016-181538","2016/09/16","2018/03/22","車両の走行制御装置","富士重工業株式会社","B60W30/10,B60W40/08,G08G1/16@F","(57)【要約】
【課題】ドライバに異常が生じた場合には適切な位置に<BR>退避して、退避した後に、更なる事故を生じることもな<BR>く安全性を向上する。
【解決手段】下り坂走行中にドライバの異常状態が検出<BR>された際、走行路前方に自車両が退避して停車する領域<BR>を前方退避利用領域として設定し、前方退避利用領域の<BR>中から停車後の自車両の移動を抑制自在な対象を退避利<BR>用対象として検出し、退避利用対象を目標として自車両<BR>を走行させる目標コースを設定し、該目標コースに沿っ<BR>て走行させて退避利用対象近傍に自車両が停止するよう<BR>に走行制御する。
【選択図】図２
","特開2018-043705","","特許6867770","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-043705/C633BEF4B26FFC137C85349A8898827BA8DBFA35781D1B87428F8AC0EF6C266E/11/ja"
"特開2018-043704","特願2016-181531","2016/09/16","2018/03/22","運転支援方法及び運転支援装置","日産自動車株式会社","B60T7/12@C,B60K28/02,B60W40/08,B60T7/12@F,G08G1/16@C","(57)【要約】
【課題】自動制動制御の制動開始タイミングが遅いと感<BR>じた運転者による手動のブレーキ操作を抑制する。
【解決手段】運転支援方法では、車両の制動の契機とな<BR>る減速要因を検出したか否かを判定し（Ｓ２）、減速要<BR>因が検出された場合に、自動制動制御による車両の制動<BR>動作を開始する第１制動開始タイミングＸ１を決定し（<BR>Ｓ３）、車両の運転者のブレーキ操作の意図が検出され<BR>たか否かを判定し（Ｓ６）、減速要因を検出してから第<BR>１制動開始タイミングまでに運転者のブレーキ操作の意<BR>図が検出された場合、第１制動開始タイミングＸ１より<BR>も前の第２制動開始タイミングＸ３で自動制動制御によ<BR>る制動動作を開始する（Ｓ８）。
【選択図】図４
","特開2018-043704","","特許6702113","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-043704/2CD2A7F56DD771FA40D34B505CAD128DBFAAC21458212B726E578F8245EB5760/11/ja"
"特開2018-043691","特願2016-180915","2016/09/15","2018/03/22","車両用運転支援装置","三菱自動車工業株式会社","B60W30/06,B60W50/14,G08G1/16@C","(57)【要約】
【課題】所定の条件での後退運転時において、不要な後<BR>側方接近車警報を省き、煩わしさを軽減した運転支援装<BR>置を提供する。
【解決手段】
  車両の後側方の接近車の有無及び位置を検出する後側<BR>方接近車検出手段１１，１２と、運転者に前記接近車が<BR>所定の閾値内に接近したことを報知する報知手段２１と<BR>を備えた車両用運転支援装置１であって、前記車両の後<BR>退駐車運転であることを検出する後退駐車運転検出手段<BR>２３と、前記後側方接近車検出手段が後退駐車運転を検<BR>出したことを条件として、前記報知手段の前記所定の閾<BR>値を小さく変更する閾値変更手段２２とを備える。
【選択図】図１
","特開2018-043691","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-043691/3CB5CEF2EF35D82157CF948D916E569942980516D2B0CEAAB99E4CA4055A95CB/11/ja"
"特開2018-043580","特願2016-178613","2016/09/13","2018/03/22","移動体の情報処理装置、その情報処理方法、及び、その情報処理プログラム","株式会社東芝","B60W50/10,A61B5/04,330,A61B5/04@P,G06F3/01,515,B60W60/00,A61B5/00@B,A61B5/00@C,A61B5/00,102@A","(57)【要約】
【課題】自律運転と手動運転の切り替えを行える移動体<BR>の情報処理装置を提供する。
【解決手段】ユーザの身体の部位の筋電位を取得する取<BR>得部１１と、前記筋電位が基準筋電位より大きいか否か<BR>を判定し、前記筋電位が前記基準筋電位より大きいとき<BR>に、前記自律運転から前記手動運転に切り替える判定部<BR>１２と、前記自律運転から前記手動運転へ切り替え後、<BR>前記移動体に走行制御情報を出力する制御部１３とを有<BR>する。
【選択図】      図１
","特開2018-043580","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-043580/11417F8B89D5C74E5005E8FD1AC1B88F9E53290DB3241F7D63D4FB806DE24ABE/11/ja"
"特開2018-043569","特願2016-178335","2016/09/13","2018/03/22","車両の運転支援装置","トヨタ自動車株式会社","B60W50/12,B60N2/06,B60N2/16,B60N2/22,B60N2/44,B60K28/06@Z,B60W50/14,B60G17/016,B60N2/90","(57)【要約】      （修正有）
【課題】運転者が運転する能力を失っている状態にある<BR>とき、運転者の身体が運転操作子を操作してしまうこと<BR>による異常判定時の処理が解除されることを回避するこ<BR>と。
【解決手段】車両の走行中に運転者が異常状態にあると<BR>判定されたとき、アクチュエータを用いて車体が後方に<BR>傾くように車高を変化させる車体後傾制御と、シートク<BR>ッションを車体に対し後退させる座面後退制御、シート<BR>クッションを車体に対して上昇させる座面上昇制御及び<BR>シートバックの傾倒角度を増大させる背もたれ傾倒角度<BR>増大制御と、を実行して、アクセルペダル、ブレーキペ<BR>ダル及び操舵ハンドルを含む運転操作子から運転者を遠<BR>ざける。これにより、運転者の手足が運転操作子に触れ<BR>難くなるので、実行されている自動退避走行が解除され<BR>ることを回避することができる。
【選択図】図８
","特開2018-043569","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-043569/DCDB0AD7743163FA6401487D61524049548677FB62AB5B33DC7DB079AB9175CF/11/ja"
"再表2018/047604","特願2018-538334","2017/08/18","2018/03/15","情報提示装置、操舵装置、および情報提示方法","ソニーセミコンダクタソリューションズ株式会社,ソニー株式会社","B60W50/16,B60R16/027@T,B62D1/06,B62D1/18,G08G1/16@C,G08G1/16@F","(57)【要約】
【解決手段】情報提示装置は、取得部と、偏加速度発生<BR>部と、信号生成部とを具備する。前記取得部は、車両内<BR>の情報および車両外の情報のうち少なくとも一方の情報<BR>を取得するように構成される。前記偏加速度発生部は、<BR>偏加速度を発生することにより、前記車両に設けられた<BR>操舵部を介してユーザーに力覚情報を提示するように構<BR>成される。前記信号生成部は、前記取得部により取得さ<BR>れた情報に基づき駆動信号を生成し、この駆動信号を前<BR>記偏加速度発生部に送信するように構成される。
【選択図】図３
","WO2018/047604","","特許6943525","","再表2018/047604","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-047604/CEB2B2A6AA1D13B9B385EFD87131595538FAEA8C74F4A8903529065E7A85BF67/19/ja"
"再表2018/047392","特願2018-538012","2017/04/04","2018/03/15","モビリティ及びモビリティシステム","ＣＹＢＥＲＤＹＮＥ株式会社,国立大学法人　筑波大学","A61G5/04,709,B60W40/02,B60W40/08,B60W50/16,B60W50/14,G05D1/02@H,A61G5/02,707,A61G5/04,707,A61G5/04,703,B60W60/00","(57)【要約】
【課題】身体機能や認知機能の低下した要介護者がより<BR>自立度の高い生活を送ることが可能なモビリティ及びモ<BR>ビリティシステムを提供する。
【解決手段】操作部による現在の操作内容と、随意的制<BR>御部による指令信号と、環境検知部により検知される走<BR>行環境と、情報取得部により取得される各環境情報とに<BR>基づいて、現在のモビリティの走行状態を、利用者の意<BR>思を反映させつつ安全性確保のための最適な走行状態に<BR>調整して走行駆動部による走行駆動を制御するようにし<BR>た。
","WO2018/047392","","特許6814220","","再表2018/047392","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-047392/A205BA18C44B7993A8CE528A853E3DF4C114E9E67486FDD451BA33AEF42ACB1F/19/ja"
"再表2018/047249","特願2018-537915","2016/09/07","2018/03/15","走行計画修正装置、走行計画修正方法","三菱電機株式会社","B60W40/09,G08G1/09@H,G08G1/16@A,G08G1/16@F,B60W30/00,B60W60/00","(57)【要約】
本発明は、周辺車両との関係を考慮して運転負荷が小さ<BR>くなるように走行計画を修正することを目的とする。本<BR>発明に係る走行計画修正装置（１０１）は、自動運転制<BR>御装置（１１）から第１走行計画を取得する走行計画取<BR>得部（１）と、自車両と周辺車両との位置関係を少なく<BR>とも含む周辺車両情報を取得する周辺車両情報取得部（<BR>２）と、現在地から自動運転レベル低下切替地点までの<BR>間の少なくとも一部の区間を走行計画修正区間と設定し<BR>、走行計画修正区間について第２走行計画を作成する走<BR>行計画修正部（３）と、を備える。走行計画修正部（３<BR>）は、第１走行計画及び第２走行計画の夫々について、<BR>周辺車両情報に基づき走行計画修正区間の運転負荷を設<BR>定し、走行計画修正区間の少なくともいずれかの地点に<BR>おいて、第２走行計画による運転負荷が第１走行計画に<BR>よる運転負荷よりも小さくなる場合に、第２走行計画を<BR>負荷軽減走行計画として自動運転制御装置（１１）に出<BR>力する。
","WO2018/047249","","特許6576570","","再表2018/047249","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-047249/407650C2DE54876306EA8F05E9FC65BDF1EED382EEC285DEC22735C743BAC3A7/19/ja"
"再表2018/047232","特願2018-537902","2016/09/06","2018/03/15","車両制御装置","マツダ株式会社","B60W30/09,B60W40/04,B60W50/10","(57)【要約】
  車両（１）に搭載されるＥＣＵ１０は、車両（１）の<BR>前方にある対象車（３）
を検知し、車両（１）の進行方向における対象車に対す<BR>る車両（１）の相対
速度の許容上限値の分布を規定する速度分布領域（４０<BR>）を設定し、速度分
布領域（４０）内において対象車に対する車両（１）の<BR>相対速度が許容上限
値を超えることを抑制する回避制御（Ｓ１４）を実行す<BR>るように構成されて
いる。速度分布領域（４０）は、同一の許容上限値が、<BR>対象車（３）の横方
向の一方側から車両（１）と対象車（３）との間の領域<BR>を通って車両（１）
の横方向の他方側まで延びるように設定される。
","WO2018/047232","","特許6656603","","再表2018/047232","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-047232/01C5CC8A1EA031897972137C3181E05CCC0FD7371D59548F6D220DCA23162C76/19/ja"
"特開2018-041490","特願2017-207212","2017/10/26","2018/03/15","トラックまたは乗用車のクリティカルな運転状況を検知するための方法および衝突を回避するための方法","ルーカス・オートモーティブ・ゲーエムベーハー","G08G1/16@C,B60W30/08,B60W50/14","(57)【要約】      （修正有）
【課題】車両の前方に位置する物体との衝突を阻止する<BR>方法を提供する。
【解決手段】所有車両の運転変数に従って加速度プロフ<BR>ァイルを特定し、その現在の加速度に基づいて所有車両<BR>の予知可能な加速度の時間経過を推測し、所有車両の経<BR>路プロファイルを予知可能な加速度の時間経過から決定<BR>する。所有車両の前方に位置する物体について現在の距<BR>離および現在の相対速度を取得し、その現在の加速度に<BR>基づいて前方にある物体の予知可能な加速度の時間経過<BR>を推測し、物体の経路プロファイルを予知可能な加速度<BR>の時間経過から決定する。所有車両の経路プロファイル<BR>を前方にある物体の経路プロファイルと比較し、２つの<BR>経路プロファイルが交差する場合に、所有車両について<BR>物体との見込衝突時間を決定する。時間を所有車両につ<BR>いて物体との見込衝突時間と比較し、見込衝突時間がこ<BR>の時間前である場合に、所有車両のドライバに警告を伝<BR>達する。
【選択図】図１
","特開2018-041490","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-041490/9B31711D5C7CC74799E2946235464AF126481E08E2C7FEF1CD74B6B246ECEC6E/11/ja"
"特開2018-041407","特願2016-176909","2016/09/09","2018/03/15","車両用運転者異常通知装置","マツダ株式会社","G08G1/16@F,B60R21/00,630@G,B60R21/00,628@B,B60R21/00,626@E,B60R1/12@Z,B60W40/08,B60W50/14,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】車両の運転者の異常状態を検出して、該異常状<BR>態を通知する際の、同乗者や車両周囲の者の混乱を抑制<BR>する。
【解決手段】異常状態深刻度判定手段により、運転者が<BR>異常状態であると判定されたときに、所定の複数の対象<BR>者に、運転者が異常状態であることをそれぞれ通知可能<BR>な複数の通知手段と、運転者が異常状態であると判定さ<BR>れたときに、異常状態深刻度判定手段により判定される<BR>、運転者の異常状態の深刻度に基づいて、複数の対象者<BR>の中から、運転者が異常状態であることを通知する通知<BR>対象者を決定し、複数の通知手段のうち該決定された通<BR>知対象者を通知対象とする通知手段を作動させる通知制<BR>御手段とを備える。
【選択図】図７
","特開2018-041407","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2018-041407/9587916B68C407C75A43C02871C3B241026A90D242B3452A081B31F3AD331718/11/ja"
