"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"再表2013/128919","特願2014-502044","2013/02/27","2013/09/06","運転技量判定システム、運転技量判定方法および運転技量判定プログラム","ヤマハ発動機株式会社","B62D6/00,B62D113:00,B62D137:00,G01C21/26@A,G08G1/00@D,G08G1/01@A,G08G1/09@F,G08G1/13,B60W40/09","(57)【要約】
  運転技量の判定基準の精度を向上することができるホ<BR>ストコンピュータ、運転技量判定システム、運転技量判<BR>定方法および運転技量判定プログラムを提供する。複数<BR>の運転技量判定結果を記憶する判定結果データベースと<BR>、判定結果データベースに記憶された運転技量判定結果<BR>を基に、運転技量判定基準を生成する技量判定基準生成<BR>部とを備えるホストコンピュータである。判定結果デー<BR>タベースに複数の運転技量判定結果が記憶される。技量<BR>判定基準生成部は、判定結果データベースに記憶された<BR>複数の運転技量判定結果を基に、新たに別の運転技量判<BR>定基準を生成する。
","WO2013/128919","","特許5976773","","再表2013/128919","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-128919/9F271A79D40FE032A3E154EB33F081F122941D6DB1C139CBE85E98964041CBF3/19/ja"
"特表2015-515406","特願2014-559097","2013/01/18","2013/09/06","車両の自立的な縦方向帰還制御、及び／或いは、横方向帰還制御を実施するためのドライバー・アシスタント・システム用の方法","コンティネンタル・テーベス・アクチエンゲゼルシヤフト・ウント・コンパニー・オッフェネ・ハンデルスゲゼルシヤフト","B60W50/08,B62D101:00,B60R21/00,624@F,B62D6/00,G08G1/16@C,B60R21/00,624@G,B60R21/00,993,B60W60/00","(57)【要約】
  本発明は、車両の自立的な縦方向帰還制御、及び／或いは、横方向帰還制御を実施する<BR>ために構成されているドライバー・アシスタント・システムを作動させるための方法、並<BR>びに、ドライバー・アシスタント・システムに関するが、ここでは、車両の縦方向帰還制<BR>御、及び／或いは、横方向帰還制御のための少なくとも一つの帰還制御任務は、ドライバ<BR>ーからドライバー・アシスタント・システムに委任することができる。
","特表2015-515406","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-515406/177895B63990EB32EA6E950B49652B2B8BA039A32905BFA225FEEC9FCCC7125D/11/ja"
"特開2013-175012","特願2012-038490","2012/02/24","2013/09/05","運転支援装置","トヨタ自動車株式会社","B60L3/00@N,B60W50/08,240,B60W50/14,G08G1/00@D,G08G1/09@F","(57)【要約】
【課題】  車両の運転者のエコ運転に対する感覚を考慮<BR>して、エコ運転するためのアドバイスを行うことができ<BR>る運転支援装置を提供すること。
【解決手段】  運転支援装置１０の電子制御ユニット１<BR>１は、通知ボタン１２を介して通知される運転者の主観<BR>的なエコ感覚を入力する。又、電子制御ユニット１１は<BR>、運転者の運転によって車両に生じた各種物理量を客観<BR>的な運転状態として車両運転状態検出センサ１３から取<BR>得する。そして、電子制御ユニット１１は、運転者によ<BR>って通知ボタン１２を介してエコ感覚が通知された時点<BR>における客観的な運転状態を取得し、通知されたエコ感<BR>覚と客観的な運転状態によって表されるエコ運転状態と<BR>の差異を分析し、情報提示ユニット１４を介してエコ運<BR>転を実現するためのエコ運転アドバイス情報を運転者に<BR>提示する
【選択図】  図１
","特開2013-175012","","特許5761073","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-175012/18182E6A1E264E0833869F08214D80FA7294E1C542C0CE7F70D5F332CA55F7AA/11/ja"
"特開2013-169917","特願2012-035858","2012/02/22","2013/09/02","車両および車両の制御方法","トヨタ自動車株式会社","B60K6/20,310,B60K6/20,320,B60K6/445,B60L3/00@N,B60L11/14,B60L15/20@T,B60R16/02,650@D,B60W50/02,135,B60W50/035,B60W50/08,240,B60W50/14,B60W10/00,900,B60W10/06,900,B60W10/08,900,B60W20/10,B60W20/50,B60L50/16","(57)【要約】
【課題】走行可能な状況を確保するための情報を報知し<BR>て、ユーザの誤操作によって起動不能となる状況を回避<BR>する。
【解決手段】ハイブリッド車両１０は、複数の走行モー<BR>ドで走行が可能である。ハイブリッド車両１０は、駆動<BR>システムの異常に対応して退避走行がなされる場合に、<BR>退避走行により制限される状態をユーザに適切に報知す<BR>る報知制御を行なう。表示部２１１を用いた報知の際、<BR>エンジン１００を含む駆動システムが再起動できなくな<BR>るような操作をユーザが誤って行なわないように、走行<BR>モードごとに異なる禁止されている操作をユーザに報知<BR>する。この報知でエンジン１００が再起動できない状態<BR>に陥ることがないように予防することができる。
【選択図】図１
","特開2013-169917","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-169917/8F334BA535D6CEA1CCE0DBF1297CFB2011D895CB4335F6B9E784E5D940341FA6/11/ja"
"特表2014-532003","特願2014-530157","2012/09/06","2013/08/22","車両のドライバ勧告システム","ジャガー　ランド　ローバー　リミテッド","B60G17/015@C,B60W10/06,B60W10/10,B60W10/18,B60W10/20,B60W10/22,B60W30/182,B60W50/14,F02D29/02@Z,F16H61/02","(57)【要約】
  少なくとも１つの車両サブシステム（１２ａ～１２ｅ<BR>）を有する車両のためのドライバ勧告システムは、車両<BR>のための少なくとも１つの運転状況指標（１７，２２，<BR>２６）を受け、少なくとも１つの運転状況指標（１７，<BR>２２，２６）に応じて、複数の設定から少なくとも１つ<BR>の車両サブシステム（１２ａ～１２ｅ）に対する望まし<BR>い設定を選択する選択手段を有する。またドライバ勧告<BR>システムは、少なくとも１つの車両サブシステム（１２<BR>ａ～１２ｅ）に対する望ましい設定を示す指示をドライ<BR>バに与える指示手段を有する。
","特表2014-532003","","特許6317257","拒絶2016-009942","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-532003/9514CB44A925F003079885EC3ECAF35FBEE1E5DA41E6AE95C1F15F5581617732/11/ja"
"再表2013/118256","特願2013-557278","2012/02/07","2013/08/15","運転支援装置","トヨタ自動車株式会社","B60L15/20@J,B60W10/06,B60W10/08,B60W40/105,B60W50/14,G08G1/09@S,G08G1/16@C","(57)【要約】
  運転支援装置（１）は、車両（２）の運転を支援する<BR>運転支援情報を出力可能である支援装置（４）と、支援<BR>装置（４）を制御し、第１支援タイミングから第１支援<BR>タイミング以降の第２支援タイミングまでの期間と、第<BR>２支援タイミング以降の期間とで、運転支援情報の態様<BR>を可変とする支援制御装置（５０）とを備える。そして<BR>、第１支援タイミング又は第２支援タイミングの一方は<BR>、車両（２）の所定の地点での目標の走行状態量に基づ<BR>いて決定され、第１支援タイミング又は第２支援タイミ<BR>ングの他方は、第１支援タイミング又は第２支援タイミ<BR>ングの一方に基づいて決定されるので、適切に運転支援<BR>することができる。
","WO2013/118256","","特許5737434","","再表2013/118256","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-118256/58A3442ACCC52AFAEC8F03D1C302E75EFD7B6B9C77C2CF0AA19B27557F981D26/19/ja"
"特開2013-155632","特願2012-015223","2012/01/27","2013/08/15","運転支援装置","本田技研工業株式会社","B60K26/04,B60T7/12@D,B60T8/174@C,F02D11/10@Q,F02D29/02@K,B60K28/10@Z,B60W50/12","(57)【要約】
【課題】車両の急発進時に車速抑制力を生じさせること<BR>で車速上昇を抑制すると共に、アクセルペダルの操作を<BR>学習して運転者それぞれの運転フィーリングに可能な限<BR>りの合致させるようにした運転支援装置を提供する。
【解決手段】車両の発進時にアクセルペダルの踏み込み<BR>量が所定値以上のとき、エンジンの回転駆動力が減少す<BR>るようにスロットル開度制御値を算出するかあるいは強<BR>制的なブレーキ操作を行うことで車速抑制力を生じさせ<BR>てペダル踏み間違いによる車速上昇を抑制する運転支援<BR>装置において、車両の発進時にアクセルペダルの踏み込<BR>み速度が上下して所定範囲に推移する学習条件が成立す<BR>る度にアクセルペダルの踏み込み量を順次記憶して記憶<BR>値として格納し（Ｓ１０からＳ１６，Ｓ２２からＳ２４<BR>）、順次格納された記憶値に基づいてアクセルペダルの<BR>踏み込み量の学習値を算出して所定値とする（Ｓ１８，<BR>Ｓ２６）。
【選択図】図２
","特開2013-155632","","特許5869896","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-155632/74057545346EF665720D360997C7B5C86CE44B490C11A51A3135F845124DF78E/11/ja"
"特開2013-155631","特願2012-015222","2012/01/27","2013/08/15","運転支援装置","本田技研工業株式会社","B60K28/10@Z,B60T7/12@B,F02D29/02@K,F02D29/02@L,F02D29/02,311@E,F02D29/02,311@H,B60W50/12,B60T7/12@D","(57)【要約】
【課題】車両の急発進時に車速抑制力を生じさせること<BR>でペダルの踏み間違いによる急発進などの車速上昇を抑<BR>制すると共に、進行方向に走行負荷が存在するときも車<BR>両の進行に支障が生じないようにした運転支援装置を提<BR>供する。
【解決手段】車両の急発進時にはエンジン（原動機）の<BR>回転駆動力が減少するように制御値を算出するかあるい<BR>は強制的なブレーキ操作を行うことで車両に第１の車速<BR>抑制力を生じさせる制御を行ってペダル踏み間違いによ<BR>る車速上昇を抑制する運転支援装置において、車両が運<BR>転者によってブレーキ操作されずに停止されるときは車<BR>両の進行方向に走行負荷の存在が検知されると判定する<BR>と共に（Ｓ２０）、走行負荷の存在が検知されると判定<BR>される場合、第１の車速抑制力に比して車速抑制力が小<BR>さい第２の車速抑制力を生じさせる制御を行う（Ｓ２２<BR>からＳ５２，Ｓ５４，Ｓ５６）。
【選択図】図２
","特開2013-155631","","特許5869895","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-155631/F239E28614E75F349FE47BA48EEAA3C17BB2CD30C34995DDA577D60F10992413/11/ja"
"特開2013-154876","特願2013-038656","2013/02/28","2013/08/15","車両の制御装置","トヨタ自動車株式会社","B60G17/015@A,B60G17/016,B60G17/0195,B60K23/02@M,B60K26/04,B60K28/10@Z,B60W10/06,B60W10/22,B60W30/182,B60W40/08,F02D9/02@K,F02D11/10@K,F02D29/00@F","(57)【要約】
【課題】運転者の走行志向等に応じた車両の走行状態を<BR>得ることができる車両の制御装置を提供する。
【解決手段】
  手動変速機ＭＴ及びクラッチ装置６を備えた車両に対<BR>し、クラッチ操作時のクラッチストローク位置の変化速<BR>度に基づいて運転者の走行志向、運転者の運転の熟練度<BR>または運転者の疲労度合いを判定する。クラッチ操作時<BR>のクラッチストローク位置の変化速度が高い場合には、<BR>アクセル開度に対するスロットル開度を大きくする補正<BR>や、ＶＤＩＭの介入タイミングを遅らせる補正や、エア<BR>サスペンションの減衰力を大きくする補正を行い、運転<BR>者の走行志向に応じた車両制御を実行する。
【選択図】図１
","特開2013-154876","","特許5494857","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-154876/EEEF82A86E00607B7016F24F2EA2BA1E995888A22A4C24A211EC4C8CB5375189/11/ja"
"特開2013-154875","特願2013-038655","2013/02/28","2013/08/15","車両の制御装置","トヨタ自動車株式会社","B60G17/015@C,B60G17/016,B60G17/0195,B60W30/182,B60W40/09,F02D11/10@K","(57)【要約】
【課題】運転者の走行志向等に応じた車両の走行状態を<BR>得ることができる車両の制御装置を提供する。
【解決手段】
  手動変速機ＭＴ及びクラッチ装置６を備えた車両に対<BR>し、クラッチ操作時のクラッチトルクの大きさに基づい<BR>て運転者の走行志向、運転者の運転の熟練度または運転<BR>者の疲労度合いを判定する。クラッチ操作時のクラッチ<BR>トルクが大きい場合には、アクセル開度に対するスロッ<BR>トル開度を大きくする補正や、ＶＤＩＭの介入タイミン<BR>グを遅らせる補正や、エアサスペンションの減衰力を大<BR>きくする補正を行い、運転者の走行志向に応じた車両制<BR>御を実行する。
【選択図】図１
","特開2013-154875","","特許5494856","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-154875/751E644BA0129C57CB180F4346F48E6C0132462EB06EAAAC7DD976F97F2BD90E/11/ja"
"特開2013-154874","特願2013-038654","2013/02/28","2013/08/15","車両の制御装置","トヨタ自動車株式会社","B60G17/015@C,B60G17/016,B60G17/0195,B60W40/08,B60W40/09","(57)【要約】
【課題】運転者の走行志向等に応じた車両の走行状態を<BR>得ることができる車両の制御装置を提供する。
【解決手段】
  手動変速機ＭＴ及びクラッチ装置６を備えた車両に対<BR>し、変速操作時における手動変速機ＭＴのシフト荷重の<BR>大きさに基づいて運転者の走行志向、運転者の運転の熟<BR>練度または運転者の疲労度合いを判定する。手動変速機<BR>ＭＴのシフト荷重が大きい場合には、アクセル開度に対<BR>するスロットル開度を大きくする補正や、ＶＤＩＭの介<BR>入タイミングを遅らせる補正や、エアサスペンションの<BR>減衰力を大きくする補正を行い、運転者の走行志向等に<BR>応じた車両制御を実行する。
【選択図】図１
","特開2013-154874","","特許5505532","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-154874/96218438DF241CC0F4031D72884E938BCA1683FAC17B4A26E79DC6D0923104BF/11/ja"
"特開2013-154710","特願2012-015698","2012/01/27","2013/08/15","車両制御装置","株式会社日本自動車部品総合研究所,株式会社デンソー","B60R21/00,624@F,B60W10/20,B60W30/08,190,B60W30/08,195,B60W30/09,B60W30/095,B60W30/12,B60W40/08,B62D6/00,B62D101:00,B62D111:00,G08G1/16@C,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】乗員に与える違和感やストレスが少ない自動操<BR>舵制御を実現する車両制御装置の提供。
【解決手段】対象レーンのレーン幅及び現在路面比率を<BR>検出し(S210)、規定範囲内にレーン外障害物（乗員にス<BR>トレスを与える可能性のある状況）が存在するか否かを<BR>判断する(S220)。レーン外障害物が存在すれば、規定範<BR>囲内に存在する個々のレーン外障害物と自車両との相対<BR>位置を求め(S230)、その相対位置から目標路面比率を求<BR>める(S240)。具体的には、対象レーンの左右両側にレー<BR>ン外障害物が存在する場合は、両者との横距離が等間隔<BR>となる位置が目標横位置となり、対象レーンの左右いず<BR>れか一方の側にだけレーン外障害物が存在する場合は、<BR>予め設定された横距離分だけ、レーン外障害物から離れ<BR>た横位置が目標横位置となるように目標路面比率が設定<BR>される。
【選択図】図４
","特開2013-154710","","特許5543501","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-154710/C4A2416D45748B029DD305CE41B18048F64700BA954CABFEEEE3786CF48876A5/11/ja"
"実登3184769","実願2013-000460","2013/01/15","2013/07/18","緊急時、アクセル・ペダルで安全に緊急停車を可能にする装置。","本間　辰三","B60K26/02,B60T7/12@D,B60T17/18,B60W10/06,B60W10/188,B60W50/12,F02D11/02@K,F02D41/22,330@S,F02D41/22","(57)【要約】      （修正有）
【課題】アクセル・ペダルを間違えてブレーキ・ペダル<BR>と思って思いっきり踏んでしまった場合でも、安全に緊<BR>急停車を可能にするシステムを提供する。
【解決手段】アクセル・ペダルにＥＢＳスイッチ（緊急<BR>ブレーキスイッチ）装着し、電気信号によりインジェク<BR>タの電源線のリレーをＯＦＦにし、燃料の供給を断ち、<BR>制動倍力装置に新たに装着したバキュウム・バルブＩＩ<BR>１０を閉状態に、エア・バルブＩＩ１６を開状態にして<BR>大気圧を導入して制動効果を高め、更にブレーキ・ペダ<BR>ルにプルイン・コイルを装着し、エンジン停止時の車両<BR>の移動防止を図っている。
【選択図】図２
","","","実登3184769","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-3184769/24B37440FBBF19E3396869861C3431F3CA206113CB35A73BE33534952FC68A62/25/ja"
"特表2015-507575","特願2014-550720","2013/01/08","2013/07/18","運転者のフィードバックを提供するための方法及び装置","ジャガー・ランド・ローバー・リミテッド","B60W40/09,B60W50/14,B60W30/182","(57)【要約】
  本発明は自動車の少なくとも１の運転パラメータを評<BR>価する方法に関する。自動車の運転パラメータに関する<BR>システム変数が測定される。運転パラメータと関連する<BR>ルックアップマップ（Ａ；Ｓ；Ｂ）がアクセスされる。<BR>ルックアップマップ（Ａ；Ｓ；Ｂ）は、閾値（Ｒ0，Ｒ1<BR>，Ｒ2，Ｒ3，Ｒ4）の１又は複数のセットを備えており<BR>、比較が測定されたシステム変数と閾値（Ｒ0，Ｒ1，Ｒ<BR>2，Ｒ3，Ｒ4）との間で行われる。運転者にフィードバ<BR>ックを提供するために、経済性評価（Ｅ1，Ｅ2，Ｅ3，<BR>Ｅ4，Ｅ5）が、ルックアップマップと経済性評価（Ｅ1<BR>，Ｅ2，Ｅ3，Ｅ4，Ｅ5）に基づく指標出力とから取得さ<BR>れる。本発明はまた、運転者のフィードバックを提供す<BR>るための装置に関する。
","特表2015-507575","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-507575/627BE512072B6F1CF4B8FDA1AC41351B9F339D9D8CF96255CBBE4A47B20A0959/11/ja"
"再表2013/099245","特願2013-551249","2012/12/26","2013/07/04","音声情報提供装置","ヤマハ発動機株式会社","B60R21/00,626@C,B60W40/09,B60W50/14,B62J99/00@K,B60R21/00,992,B60R21/00,993,G09B9/058@Z,G09B9/052,B62J45/00,B62J45/41,B62J45/412,B62J45/413,B62J50/21","(57)【要約】
  操縦者の技量情報が提供されるタイミングを車両が旋<BR>回走行しているか否かに応じて変更する音声情報提供装<BR>置を提供する。自動二輪車１の操縦技量の判定結果を音<BR>声により操縦者に提供する音声情報提供装置で、自動二<BR>輪車１が旋回中であるか否かを判定する旋回判定部５２<BR>と、操縦者の操縦技量を評価する操縦技量評価部３２と<BR>、複数の音声案内を記録した音声案内記録部６０と、操<BR>縦技量に応じて音声案内を選択する音声案内選択部５９<BR>と、音声を出力するタイミングを判定する音声出力タイ<BR>ミング判定部６１とを備え，旋回判定部５２が旋回中で<BR>ないと判定した場合、音声出力タイミング判定部６１は<BR>選択された音声案内を出力し、旋回判定部５２が旋回中<BR>であると判定した場合、音声出力タイミング判定部６１<BR>は旋回中でないと判定されるまで選択された音声案内の<BR>出力タイミングを遅延する。
","WO2013/099245","","特許6146865","拒絶2016-002228","再表2013/099245","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-099245/219493C93FA7498F8EE153128CD4F435FF68F50D9C96F30DFF63339025EE58C9/19/ja"
"特開2013-129352","特願2011-280933","2011/12/22","2013/07/04","車載用表示システム","パナソニックＩＰマネジメント株式会社","B60K37/00@E,B60R16/02,630@J,B60R16/02,675@T,B60W50/08,200,B60W50/10,B62D1/04,G06F3/041,330@B,G06F3/044@Z,G06F3/048,654@B,H01H13/02@A,H01H13/70@E,B60R16/027@T,G06F3/0482,H01H13/83","(57)【要約】
【課題】主に車載用ディスプレイの表示を変化させる車<BR>載用表示システムに関し、タッチパネルとステアリング<BR>スイッチ双方の操作に適した車載用表示システムを提供<BR>することを目的とする。
【解決手段】表示画面２５Ａに複数のアイコン６１Ａ～<BR>６１Ｆを含むタッチパネル第一表示８１が表示された状<BR>態で、ステアリングスイッチを操作すると、表示画面２<BR>５Ａがアイコン６１Ａ～６１Ｆの配置が変更されたステ<BR>アリングスイッチ第一表示９１に変わる。これにより、<BR>タッチパネルとステアリングスイッチの双方で操作しや<BR>すい車載用表示システムが提供される。
【選択図】図４
","特開2013-129352","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-129352/7B8F501042FECCE0388C4AF8621F518FA6F3933AE055A26D3022B7086EC3969B/11/ja"
"特表2015-508352","特願2014-546373","2012/10/19","2013/06/20","位置制御装置を備えた車両の触覚式アクセルペダルの制御方法及び制御装置","ローベルト　ボツシユ　ゲゼルシヤフト　ミツト　ベシユレンクテル　ハフツング","B60W50/16,B60K26/02,G05G25/00@C,G05G5/03@Z","(57)【要約】
  本発明は、車両（１）内の触覚式アクセルペダル（１<BR>１）の制御方法及び制御装置（３）に関する。アクセル<BR>ペダル（１１）のペダルレバー（５）は、静止位置から<BR>最大操作位置までの操作方向（７）に沿った移動領域内<BR>で移動可能であり、アクチュエータ（１３）により操作<BR>方向（７）に対して反対向きの力がペダルレバー（５）<BR>へ作用させることで触覚的に知覚可能な信号が形成され<BR>る。特に、本発明によれば、アクチュエータ（１３）の<BR>その時点の位置に対するペダルレバー（５）のその時点<BR>の位置が求められ、アクチュエータがペダルレバー（５<BR>）について求められた位置変化に追従するように、アク<BR>チュエータが制御される。こうした位置制御により、ア<BR>クチュエータ（１３）によるペダルレバー（５）への障<BR>害影響を回避することができる。
","特表2015-508352","","特許6104274","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-508352/9104BA0B3B145B0EC8F78DB81762237C7274B6D8C16279BE745F31E59860DFB0/11/ja"
"特表2015-502888","特願2014-546371","2012/10/16","2013/06/20","自動車のアクセルペダルにおいて予測可能な触覚的知覚可能信号を制御するための方法及び制御装置","ローベルト　ボツシユ　ゲゼルシヤフト　ミツト　ベシユレンクテル　ハフツング","B60K26/02,B60W50/16","(57)【要約】
  本願では、自動車（１）における触覚型アクセルペダ<BR>ル１１を制御するための方法および制御装置３が提案さ<BR>れている。ここでは、アクセルペダル（１１）によって<BR>将来の時点で触覚的に知覚可能な信号が生成されるべき<BR>と予測される予測可能信号位置（ＰS）が求められる。<BR>この予測可能信号位置（ＰS）は、アクセルペダル（１<BR>１）の移動領域内で静止位置（Ｐ0）と最大操作位置（<BR>Ｐm）との間に存在している。前記アクチュエータ（１<BR>３）は既に、前記アクセルペダル（１１）が、前記静止<BR>位置（Ｐ0）と前記予測可能信号位置（ＰS）との間の現<BR>在位置にある間に、前記アクセルペダル（１１）が前記<BR>予測可能信号位置（ＰS）に達したときに前記アクチュ<BR>エータ（１３）と前記アクセルペダル（１１）との作用<BR>接続が生じるように、配置される。これにより、触覚的<BR>に知覚可能な信号が迅速に生成されると同時にアクチュ<BR>エータに対する僅かなエネルギー消費も達成される。
","特表2015-502888","","特許5992531","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-502888/F7CEE04813C2F6BD64A2DD8AB0CC8080B1EFB9E1E7BCACFDF5F6F482C8B295CC/11/ja"
"特表2015-506863","特願2014-546368","2012/10/15","2013/06/20","座席情報に基づく車両内の触覚式アクセルペダルの制御方法及び制御装置","ローベルト　ボツシユ　ゲゼルシヤフト　ミツト　ベシユレンクテル　ハフツング","B60K26/04,B60W50/16","(57)【要約】
  本発明は、車両内の触覚式アクセルペダルの制御方法<BR>及び制御装置に関する。本発明では、車両内の少なくと<BR>も１つの座席の占有状態及び／又は荷重状態及び／又は<BR>位置に関する座席情報が少なくとも１つの座席センサに<BR>よって検出され、座席情報を考慮して、触覚式アクセル<BR>ペダルがドライバーに触覚信号を伝達するための特性に<BR>関して、触覚式アクセルペダルが制御される。例えば、<BR>触覚式アクセルペダルに作用する力が重量センサによっ<BR>て求められたドライバーの重量情報に基づいて設定され<BR>るので、目方の大きいドライバーには軽量のドライバー<BR>よりも強い触覚信号が伝達される。これに変えて、重量<BR>センサで求められた乗員重量情報を用いて、その時点の<BR>車両全重量を求め、これに基づいてドライバーに有効な<BR>慣性走行を開始する時点を報知する慣性走行支援を行っ<BR>てもよい。
","特表2015-506863","","特許5901788","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-506863/3E66B9241A2A8501E8AB0FD4885C9F4AF7AC2B25826C0541986ED310A9910E02/11/ja"
"特開2013-121790","特願2011-271412","2011/12/12","2013/06/20","自動車の動力源不足を警告する警告装置","スズキ株式会社","B60W10/04,B60W50/08,240,B60W50/14,F02D29/02@L,G01C21/00@A,G01C21/26@A","(57)【要約】
【課題】本発明の目的は、自動車の動力源が不足した際<BR>に運転者に認識し易い警告を安全な状況下で行うことが<BR>可能な自動車の動力源不足を警告する警告装置を提供す<BR>ることにある。
【解決手段】本発明の警告装置１は、自動車の動力源不<BR>足を警告するかを決定する判定部２と、判定部２の決定<BR>に基づいて自動車の動力手段２３の駆動力を制御する動<BR>力制御部３とを備え、動力制御部３は、動力手段２３の<BR>駆動力を所定の規則パターンで繰り返し減少させるよう<BR>になっている。
【選択図】図１
","特開2013-121790","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-121790/52DBFABDA48B47D83958351B449EB85FADF56233F88CEB04A871250681701AAC/11/ja"
"特開2013-114668","特願2012-060806","2012/03/16","2013/06/10","運転行為分析警告システム及び方法","億像科技股▲ふん▼有限公司","B60W30/08,195,B60W30/095,B60W40/08,190,B60W40/09,B60W50/08,240,B60W50/14,G08G1/16@C,G08G1/16@F","(57)【要約】
【課題】車両の運転過程においてドライバーの運転行為<BR>を分析し、ドライバーのそのときの運転行為に対して警<BR>告を与える、運転行為分析警告システムを開発すること<BR>。
【解決手段】本発明の運転行為分析警告システムは車両<BR>の走行過程に用い、ドライバーの運転行為を検出し、且<BR>つ前記運転行為に対応する警告信号を提供し、そのうち<BR>前記分析警告システムがデータ収集ユニットにより前記<BR>車両の外部及び（または）内部の走行データを取得し、<BR>内部にアルゴリズムが組み込まれた分析モジュールで分<BR>析・演算を行って安全運転信号を生成し、出力ユニット<BR>により出力して前記ドライバーに前記ドライバー自身の<BR>前記運転行為が正常運転または異常運転の状態にあるか<BR>判断させ、危険運転による傷害を回避することができる<BR>。このほか、本発明は同時に運転行為の分析・警告方法<BR>も提出する。
【選択図】図６
","特開2013-114668","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-114668/C2A5F7EABF23A9A162D9E8C6F6485090D5D1D29F8500F53171DB9611B39E196D/11/ja"
"特開2013-114557","特願2011-261814","2011/11/30","2013/06/10","車両制御システム、車両制御装置、車両制御方法及びコンピュータプログラム","アイシン・エィ・ダブリュ株式会社","B60W50/08,220,B60W50/12,G01C21/00@A,G01C21/26@A,G08G1/09@D,G08G1/16@C","(57)【要約】
【課題】直近信号機が進行禁止状態であるにもかかわら<BR>ず車両が誤って分岐点に進入することを防止した車両制<BR>御システム、車両制御装置、車両制御方法及びコンピュ<BR>ータプログラムを提供する。
【解決手段】車両が分岐点で停車している場合において<BR>、フロントカメラ１９で撮像した撮像画像に基づいて、<BR>車両の進行方向前方の直近に設置された直近信号機と、<BR>車両の進行方向前方にあって車両に対して直近信号機よ<BR>りも遠方に設置された奥側信号機の点灯状態をそれぞれ<BR>取得し（Ｓ３）、直近信号機の点灯状態が進行禁止状態<BR>であって、奥側信号機の点灯状態が進行禁止状態から進<BR>行許可状態に変化した場合に、奥側信号機の点灯状態が<BR>変化してから一定時間が経過するまでの間において、車<BR>両の発進を抑制する制御を行う（Ｓ８）ように構成する<BR>。
【選択図】図２
","特開2013-114557","","特許5803624","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-114557/05194F2500FBA4A289EB6D6D50C7ECC4ECDF1D2C6470BC1E4C8128FB4DE56595/11/ja"
"特開2013-112324","特願2011-263359","2011/12/01","2013/06/10","車両ドライバの特定装置及び車両ドライバの特定方法","トヨタ自動車株式会社","B60W40/08,190,B60W40/09,G08G1/16@C,B60W60/00","(57)【要約】
【課題】車両ドライバの特定にかかる利便性の高い運転<BR>操作の学習を通じての車両ドライバの特定をより高精度<BR>に行うことのできる車両ドライバの特定装置及び車両ド<BR>ライバの特定方法を提供する。
【解決手段】車両１００には、ドライバによる運転操作<BR>の特徴量を示すデータが当該運転操作の行われた走行環<BR>境の別に登録されるデータベース１５０が設けられてい<BR>る。車載制御装置１４０を構成する前方車両識別部１４<BR>２は、車両１００の進行方向前方を走行する前方車両を<BR>識別する。ドライバ特定処理部１４４は、前方車両識別<BR>部１４２の識別結果、ドライバによる運転操作の特徴量<BR>、及びデータベース１５０に登録されたデータを用いて<BR>車両１００のドライバを特定する処理を行う。
【選択図】図１
","特開2013-112324","","特許5821580","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-112324/06FDB8E64B469A64B134793E87A3105E465CA692A61D5A35A9B48930FB0B7C80/11/ja"
